#                 1000000                    lines
#       Iterationsschritt                     Zeit                <Fitness>
                     1490    7.558241875000000E+01    8.268207021901000E+03
                     1500    7.602529312500000E+01    8.274029528522480E+03
                     1510    7.638546775000000E+01    8.221726275824654E+03
                     1520    7.687705287500000E+01    8.309661579406740E+03
                     1530    7.731703325000001E+01    8.307014225833131E+03
                     1540    7.783225937500001E+01    8.275937287023815E+03
                     1550    7.835260650000001E+01    8.310584440712228E+03
                     1560    7.889769075000001E+01    8.295875993487029E+03
                     1570    7.943283875000000E+01    8.293318826803355E+03
                     1580    7.995532800000001E+01    8.312741688535323E+03
                     1590    8.040502362500001E+01    8.300243783484262E+03
                     1600    8.092278237500001E+01    8.266955340796205E+03
                     1610    8.137922437500001E+01    8.279934475307396E+03
                     1620    8.172561537500000E+01    8.266853393892521E+03
                     1630    8.214108675000000E+01    8.270471587491309E+03
                     1640    8.256404437500001E+01    8.271428247532502E+03
                     1650    8.295717187500000E+01    8.304537493544267E+03
                     1660    8.335182050000000E+01    8.266510162875144E+03
                     1670    8.384138287500001E+01    8.241922222585759E+03
                     1680    8.425328762500000E+01    8.248831710726119E+03
                     1690    8.473784687500000E+01    8.275684952551495E+03
                     1700    8.526908287500001E+01    8.258073431193412E+03
                     1710    8.573174475000000E+01    8.280354355705938E+03
                     1720    8.625766312500001E+01    8.285143960461904E+03
                     1730    8.664371512500000E+01    8.265193666680771E+03
                     1740    8.706174712500001E+01    8.271216110687978E+03
                     1750    8.753461412500000E+01    8.311093728183228E+03
                     1760    8.801447775000001E+01    8.234600775997695E+03
                     1770    8.845328837500000E+01    8.265465803506249E+03
                     1780    8.892582787500001E+01    8.267611873694799E+03
                     1790    8.946123475000000E+01    8.284783849314506E+03
                     1800    8.999440150000001E+01    8.278195437477452E+03
                     1810    9.048310925000001E+01    8.311363591217359E+03
                     1820    9.100493200000001E+01    8.285640172097221E+03
                     1830    9.150634525000001E+01    8.304681821280145E+03
                     1840    9.197982787500001E+01    8.266258264771801E+03
                     1850    9.248405562500001E+01    8.242922036430531E+03
                     1860    9.299128100000000E+01    8.249010278184091E+03
                     1870    9.342319750000000E+01    8.282580189937693E+03
                     1880    9.398247400000001E+01    8.295846133607904E+03
                     1890    9.439282050000000E+01    8.258449304698679E+03
                     1900    9.484108100000000E+01    8.346151883032355E+03
                     1910    9.536831787500000E+01    8.316968003850727E+03
                     1920    9.589573750000001E+01    8.254037944500691E+03
                     1930    9.641547575000000E+01    8.345089236670079E+03
                     1940    9.698346700000000E+01    8.266425202349088E+03
                     1950    9.757341962500000E+01    8.250427242947258E+03
                     1960    9.818523450000001E+01    8.297507872381122E+03
                     1970    9.862108575000001E+01    8.274304883676061E+03
                     1980    9.919751550000001E+01    8.199415031241992E+03
                     1990    9.974457537500001E+01    8.298905731158371E+03
                     2000    1.002737692500000E+02    8.242303246270207E+03
                     2010    1.007974582500000E+02    8.232432621851265E+03
                     2020    1.013214522500000E+02    8.301676700516617E+03
                     2030    1.017952210000000E+02    8.297705846047436E+03
                     2040    1.023023782500000E+02    8.268173344104565E+03
                     2050    1.028645393750000E+02    8.223675014740831E+03
                     2060    1.033673637500000E+02    8.178953278003833E+03
                     2070    1.037434541250000E+02    8.161256492672843E+03
                     2080    1.042501140000000E+02    8.102879937177830E+03
                     2090    1.046607887500000E+02    8.101396033439889E+03
                     2100    1.051370528750000E+02    8.103449404166873E+03
                     2110    1.057052603750000E+02    8.106514569536908E+03
                     2120    1.061933306250000E+02    8.062834303794617E+03
                     2130    1.066994895000000E+02    8.077879679182997E+03
                     2140    1.071909701250000E+02    8.089678512781407E+03
                     2150    1.076116612500000E+02    8.156230736678248E+03
                     2160    1.081451362500000E+02    8.124590700774990E+03
                     2170    1.086015142500000E+02    8.109315698405052E+03
                     2180    1.090778993750000E+02    8.081968586583101E+03
                     2190    1.095866393750000E+02    8.104699526699454E+03
                     2200    1.100979883750000E+02    8.080928069445974E+03
                     2210    1.106513553750000E+02    8.087079315411564E+03
                     2220    1.111771425000000E+02    8.108464178820315E+03
                     2230    1.116947892500000E+02    8.116533880678551E+03
                     2240    1.121115822500000E+02    8.121508508764170E+03
                     2250    1.126189413750000E+02    8.139583485887562E+03
                     2260    1.131289987500000E+02    8.054552983395090E+03
                     2270    1.136615385000000E+02    8.059018634303058E+03
                     2280    1.141492571250000E+02    8.108809357938190E+03
                     2290    1.145748790000000E+02    8.099291788916733E+03
                     2300    1.150865098750000E+02    8.127298256524091E+03
                     2310    1.155829565000000E+02    8.093607423511685E+03
                     2320    1.160296792500000E+02    8.128843450561439E+03
                     2330    1.165510996250000E+02    8.121472071206830E+03
                     2340    1.169991702500000E+02    8.150933181042896E+03
                     2350    1.175328216250000E+02    8.149256920871898E+03
                     2360    1.179156875000000E+02    8.127049750983155E+03
                     2370    1.184652821250000E+02    8.073944129625891E+03
                     2380    1.189817071250000E+02    8.087341031233414E+03
                     2390    1.195133935000000E+02    8.092524279489118E+03
                     2400    1.200888996250000E+02    8.056147948777508E+03
                     2410    1.205507695000000E+02    8.078108271724097E+03
                     2420    1.210760790000000E+02    8.093062620001305E+03
                     2430    1.215690433750000E+02    8.103632578528652E+03
                     2440    1.221376515000000E+02    8.092564030688483E+03
                     2450    1.226214605000000E+02    8.085130024196691E+03
                     2460    1.231806553750000E+02    8.085867774940836E+03
                     2470    1.236322126250000E+02    8.103953652442785E+03
                     2480    1.241440478750000E+02    8.102972213043333E+03
                     2490    1.245794555000000E+02    8.081320377204103E+03
                     2500    1.250410217500000E+02    8.069494429817154E+03
                     2510    1.254868941250000E+02    8.065390855482908E+03
                     2520    1.260253271250000E+02    8.106171205744536E+03
                     2530    1.265934700000000E+02    8.065823410705717E+03
                     2540    1.271161266250000E+02    8.111166204793662E+03
                     2550    1.276293435000000E+02    8.120677426541088E+03
                     2560    1.281051658750000E+02    8.072408341541080E+03
                     2570    1.286340696250000E+02    8.119251856364035E+03
                     2580    1.291670858750000E+02    8.070552291980350E+03
                     2590    1.297073907500000E+02    8.091301663004711E+03
