#                 1000000                    lines
#       Iterationsschritt                     Zeit       Bester Fitnesswert
                        1    2.170331250000000E-01    9.887056215769266E+03
                       10    6.565391250000000E-01    9.674024623544308E+03
                       20    1.170169750000000E+00    8.691558165202647E+03
                       30    1.695360125000000E+00    8.139852963492041E+03
                       40    2.194298875000000E+00    8.139852963492041E+03
                       50    2.713931250000000E+00    8.075117001178302E+03
                       60    3.202436875000000E+00    7.997946940462060E+03
                       70    3.724563125000000E+00    7.935552422627404E+03
                       80    4.248316000000000E+00    7.843226516048016E+03
                       90    4.708617500000000E+00    7.843226516048016E+03
                      100    5.198155375000000E+00    7.839818137626621E+03
                      110    5.747299500000000E+00    7.786062820999032E+03
                      120    6.304626750000000E+00    7.786062820999032E+03
                      130    6.847087999999999E+00    7.786062820999032E+03
                      140    7.389526249999999E+00    7.786062820999032E+03
                      150    7.933790375000000E+00    7.786062820999032E+03
                      160    8.458341375000000E+00    7.786062820999032E+03
                      170    8.947463375000000E+00    7.736433517002885E+03
                      180    9.497137499999999E+00    7.736433517002885E+03
                      190    1.003377125000000E+01    7.736433517002885E+03
                      200    1.062393450000000E+01    7.736433517002885E+03
                      210    1.108214662500000E+01    7.736433517002885E+03
                      220    1.161819425000000E+01    7.736433517002885E+03
                      230    1.209346562500000E+01    7.736433517002885E+03
                      240    1.266597562500000E+01    7.736433517002885E+03
                      250    1.321864062500000E+01    7.682357078002434E+03
                      260    1.374798287500000E+01    7.682357078002434E+03
                      270    1.426659137500000E+01    7.682357078002434E+03
                      280    1.480667000000000E+01    7.682357078002434E+03
                      290    1.539752587500000E+01    7.682357078002434E+03
                      300    1.592852275000000E+01    7.682357078002434E+03
                      310    1.647236025000000E+01    7.682357078002434E+03
                      320    1.698408137500000E+01    7.682357078002434E+03
                      330    1.741812712500000E+01    7.544365901904089E+03
                      340    1.793599362500000E+01    7.544365901904089E+03
                      350    1.852644812500000E+01    7.544365901904089E+03
                      360    1.902148975000000E+01    7.544365901904089E+03
                      370    1.953809875000000E+01    7.544365901904089E+03
                      380    2.005886750000000E+01    7.544365901904089E+03
                      390    2.057030812500000E+01    7.544365901904089E+03
                      400    2.112534962500000E+01    7.544365901904089E+03
                      410    2.164493487500000E+01    7.544365901904089E+03
                      420    2.209801800000000E+01    7.544365901904089E+03
                      430    2.264750512500000E+01    7.544365901904089E+03
                      440    2.307047487500000E+01    7.544365901904089E+03
                      450    2.359211750000000E+01    7.544365901904089E+03
                      460    2.403074650000000E+01    7.544365901904089E+03
                      470    2.445467437500000E+01    7.544365901904089E+03
                      480    2.501566562500000E+01    7.544365901904089E+03
                      490    2.557028237500000E+01    7.544365901904089E+03
                      500    2.598065750000000E+01    7.544365901904089E+03
                      510    2.649850275000000E+01    7.544365901904089E+03
                      520    2.708931887500000E+01    7.544365901904089E+03
                      530    2.754714800000000E+01    7.544365901904089E+03
                      540    2.806104700000000E+01    7.544365901904089E+03
                      550    2.860698100000000E+01    7.544365901904089E+03
                      560    2.908006887500000E+01    7.544365901904089E+03
                      570    2.950749325000000E+01    7.544365901904089E+03
                      580    3.004056775000000E+01    7.544365901904089E+03
                      590    3.051907362500000E+01    7.544365901904089E+03
                      600    3.094853500000000E+01    7.544365901904089E+03
                      610    3.152417387500000E+01    7.544365901904089E+03
                      620    3.190691575000000E+01    7.544365901904089E+03
                      630    3.246473487500000E+01    7.544365901904089E+03
                      640    3.288943612500000E+01    7.544365901904089E+03
                      650    3.342800462500000E+01    7.544365901904089E+03
                      660    3.395309512500000E+01    7.544365901904089E+03
                      670    3.441634737500000E+01    7.544365901904089E+03
                      680    3.494604987500000E+01    7.544365901904089E+03
                      690    3.549657562500000E+01    7.544365901904089E+03
                      700    3.606007112500000E+01    7.544365901904089E+03
                      710    3.652568562500000E+01    7.544365901904089E+03
                      720    3.692739612500000E+01    7.544365901904089E+03
                      730    3.737562900000000E+01    7.544365901904089E+03
                      740    3.788285000000000E+01    7.544365901904089E+03
                      750    3.842216487500000E+01    7.544365901904089E+03
                      760    3.881385562500000E+01    7.544365901904089E+03
                      770    3.929300237500000E+01    7.544365901904089E+03
                      780    3.979560225000000E+01    7.544365901904089E+03
                      790    4.030694725000000E+01    7.544365901904089E+03
                      800    4.077287212500000E+01    7.544365901904089E+03
                      810    4.132383975000000E+01    7.544365901904089E+03
                      820    4.184971175000000E+01    7.544365901904089E+03
                      830    4.237734762500000E+01    7.544365901904089E+03
                      840    4.283314537500000E+01    7.544365901904089E+03
                      850    4.334612737500000E+01    7.544365901904089E+03
                      860    4.380071825000000E+01    7.544365901904089E+03
                      870    4.428837525000000E+01    7.544365901904089E+03
