#                  100000                    lines
#       Iterationsschritt                     Zeit                <Fitness>
                     1200    1.246986775000000E+01    4.533866976946443E+02
                     1210    1.258729300000000E+01    4.551014745378354E+02
                     1220    1.267233825000000E+01    4.538482114055242E+02
                     1230    1.277333650000000E+01    4.544202472513037E+02
                     1240    1.287363825000000E+01    4.532498083779739E+02
                     1250    1.296774025000000E+01    4.569656427131057E+02
                     1260    1.306308800000000E+01    4.555421905867133E+02
                     1270    1.317733075000000E+01    4.533974864105120E+02
                     1280    1.329019575000000E+01    4.565386563415141E+02
                     1290    1.339466600000000E+01    4.559521100012428E+02
                     1300    1.349356925000000E+01    4.564868327551246E+02
                     1310    1.359610350000000E+01    4.558172654316217E+02
                     1320    1.371275275000000E+01    4.560832958230214E+02
                     1330    1.379674250000000E+01    4.536753450574288E+02
                     1340    1.392107400000000E+01    4.542342042708268E+02
                     1350    1.401253950000000E+01    4.558047054897805E+02
                     1360    1.412705650000000E+01    4.555351866904505E+02
                     1370    1.423788725000000E+01    4.530040416962610E+02
                     1380    1.434292475000000E+01    4.527156348815793E+02
                     1390    1.443832425000000E+01    4.553727996800049E+02
                     1400    1.454327000000000E+01    4.528620878236349E+02
                     1410    1.464802350000000E+01    4.556441247973900E+02
                     1420    1.475004200000000E+01    4.543237065392344E+02
                     1430    1.486380900000000E+01    4.556847859153672E+02
                     1440    1.497309850000000E+01    4.555659803897981E+02
                     1450    1.509208300000000E+01    4.576158678042438E+02
                     1460    1.520638150000000E+01    4.566397813902830E+02
                     1470    1.531058525000000E+01    4.531359411483056E+02
                     1480    1.540731350000000E+01    4.560265423852683E+02
                     1490    1.550714750000000E+01    4.526921820423212E+02
                     1500    1.561112475000000E+01    4.534082897434438E+02
                     1510    1.571516125000000E+01    4.557858439370693E+02
                     1520    1.582916375000000E+01    4.556826569699084E+02
                     1530    1.594087800000000E+01    4.542516158181387E+02
                     1540    1.604894050000000E+01    4.539909490417672E+02
                     1550    1.616054625000000E+01    4.571602503218610E+02
                     1560    1.627072025000000E+01    4.545550215766414E+02
                     1570    1.638672550000000E+01    4.565023543342703E+02
