#                  100000                    lines
#       Iterationsschritt                     Zeit                <Fitness>
                     3350    1.583026500000000E+01    4.386463260941628E+02
                     3360    1.587961875000000E+01    4.379933514208954E+02
                     3370    1.592332375000000E+01    4.384901236995590E+02
                     3380    1.596160800000000E+01    4.382121324928765E+02
                     3390    1.600257150000000E+01    4.378597596992103E+02
                     3400    1.603980325000000E+01    4.380521005469400E+02
                     3410    1.608140275000000E+01    4.379378230046438E+02
                     3420    1.613536800000000E+01    4.376889594085859E+02
                     3430    1.619596900000000E+01    4.379142897864784E+02
                     3440    1.624305525000000E+01    4.382220322127632E+02
                     3450    1.628387175000000E+01    4.385407576678429E+02
                     3460    1.633150200000000E+01    4.382139970117277E+02
                     3470    1.636901725000000E+01    4.378836905665848E+02
                     3480    1.640920650000000E+01    4.392731556135241E+02
                     3490    1.646457000000000E+01    4.365740491433279E+02
                     3500    1.651010900000000E+01    4.381424541126892E+02
                     3510    1.655749250000000E+01    4.382538050243364E+02
                     3520    1.660777575000000E+01    4.374403767274310E+02
                     3530    1.665594600000000E+01    4.377420052893966E+02
                     3540    1.669312000000000E+01    4.386278445820756E+02
                     3550    1.673402800000000E+01    4.378049539462687E+02
                     3560    1.677212350000000E+01    4.377518859274260E+02
                     3570    1.681449550000000E+01    4.386186035137006E+02
                     3580    1.685215950000000E+01    4.379846752723547E+02
                     3590    1.691423475000000E+01    4.388996723112882E+02
                     3600    1.695798350000000E+01    4.392032428875194E+02
                     3610    1.700027550000000E+01    4.385158609536704E+02
                     3620    1.704705125000000E+01    4.376517655487585E+02
                     3630    1.709849725000000E+01    4.381744572537970E+02
                     3640    1.714293575000000E+01    4.379764954402621E+02
                     3650    1.719106675000000E+01    4.374850644384193E+02
                     3660    1.722676075000000E+01    4.386186111070975E+02
                     3670    1.727269100000000E+01    4.380845437625704E+02
                     3680    1.732390050000000E+01    4.389398103588135E+02
                     3690    1.736901225000000E+01    4.390271171872594E+02
                     3700    1.741865200000000E+01    4.372812035085257E+02
                     3710    1.747499850000000E+01    4.390893746989766E+02
                     3720    1.752173800000000E+01    4.375918055196598E+02
                     3730    1.757160625000000E+01    4.377273543356122E+02
                     3740    1.761940525000000E+01    4.380338691814002E+02
                     3750    1.765769125000000E+01    4.388283591435489E+02
                     3760    1.770211575000000E+01    4.379627505795679E+02
                     3770    1.774332925000000E+01    4.381837077297503E+02
                     3780    1.778020475000000E+01    4.383066136298485E+02
                     3790    1.783625825000000E+01    4.380497413694050E+02
                     3800    1.789294450000000E+01    4.387803694347877E+02
                     3810    1.793481325000000E+01    4.381533393355778E+02
                     3820    1.797670200000000E+01    4.385306128657310E+02
                     3830    1.801578775000000E+01    4.374518312367195E+02
                     3840    1.806439525000000E+01    4.381882858475106E+02
                     3850    1.810999400000000E+01    4.382429406325719E+02
