#                  100000                    lines
#       Iterationsschritt                     Zeit       Bester Fitnesswert
                        1    5.320100000000001E-02    5.915952876117732E+02
                       10    1.599035000000000E-01    5.179343662542647E+02
                       20    2.627655000000000E-01    4.619504280087160E+02
                       30    3.663587500000000E-01    4.543044391040220E+02
                       40    4.683157500000000E-01    4.404336573828324E+02
                       50    5.804997500000000E-01    4.394569495649225E+02
                       60    6.877580000000000E-01    4.394569495649225E+02
                       70    8.073140000000000E-01    4.394569495649225E+02
                       80    9.140360000000000E-01    4.394569495649225E+02
                       90    1.028662000000000E+00    4.394569495649225E+02
                      100    1.146161250000000E+00    4.394569495649225E+02
                      110    1.267703750000000E+00    4.394569495649225E+02
                      120    1.381899250000000E+00    4.394569495649225E+02
                      130    1.477569750000000E+00    4.394569495649225E+02
                      140    1.593639750000000E+00    4.394569495649225E+02
                      150    1.701393000000000E+00    4.394569495649225E+02
                      160    1.815588750000000E+00    4.394569495649225E+02
                      170    1.932406250000000E+00    4.394569495649225E+02
                      180    2.030185000000000E+00    4.394569495649225E+02
                      190    2.149334000000000E+00    4.394569495649225E+02
                      200    2.256066250000000E+00    4.394569495649225E+02
                      210    2.376895000000000E+00    4.394569495649225E+02
                      220    2.480889000000000E+00    4.394569495649225E+02
                      230    2.575313250000000E+00    4.394569495649225E+02
                      240    2.679206500000000E+00    4.394569495649225E+02
                      250    2.788478750000000E+00    4.394569495649225E+02
                      260    2.894352500000000E+00    4.394569495649225E+02
                      270    3.008864000000000E+00    4.394569495649225E+02
                      280    3.127031000000000E+00    4.394569495649225E+02
                      290    3.229548000000000E+00    4.394569495649225E+02
                      300    3.325982250000000E+00    4.394569495649225E+02
                      310    3.440547000000000E+00    4.389545160658740E+02
                      320    3.554005750000000E+00    4.389545160658740E+02
                      330    3.659636250000000E+00    4.389545160658740E+02
                      340    3.769275750000000E+00    4.389545160658740E+02
                      350    3.865713500000000E+00    4.389545160658740E+02
                      360    3.957225250000000E+00    4.389545160658740E+02
                      370    4.045684749999999E+00    4.389545160658740E+02
                      380    4.132601250000000E+00    4.389545160658740E+02
                      390    4.242317249999999E+00    4.389545160658740E+02
                      400    4.335961500000000E+00    4.389545160658740E+02
                      410    4.446527250000000E+00    4.389545160658740E+02
                      420    4.556658499999999E+00    4.389545160658740E+02
                      430    4.665886250000000E+00    4.389545160658740E+02
                      440    4.777138750000000E+00    4.389545160658740E+02
                      450    4.890215250000000E+00    4.389545160658740E+02
                      460    4.998791750000000E+00    4.389545160658740E+02
                      470    5.102766000000000E+00    4.389545160658740E+02
                      480    5.209104500000000E+00    4.389545160658740E+02
                      490    5.286962249999999E+00    4.389545160658740E+02
                      500    5.364606250000000E+00    4.389545160658740E+02
                      510    5.447704500000000E+00    4.389545160658740E+02
                      520    5.555572250000000E+00    4.389545160658740E+02
                      530    5.662070249999999E+00    4.389545160658740E+02
                      540    5.774739749999999E+00    4.389545160658740E+02
                      550    5.883851999999999E+00    4.389545160658740E+02
                      560    5.993059000000000E+00    4.389545160658740E+02
                      570    6.087458250000000E+00    4.389545160658740E+02
                      580    6.151618750000000E+00    4.389545160658740E+02
                      590    6.238438749999999E+00    4.389545160658740E+02
                      600    6.313695249999999E+00    4.389545160658740E+02
                      610    6.408378249999999E+00    4.389545160658740E+02
                      620    6.516418499999999E+00    4.389545160658740E+02
                      630    6.636791000000000E+00    4.389545160658740E+02
                      640    6.736512749999999E+00    4.389545160658740E+02
                      650    6.852078750000000E+00    4.389545160658740E+02
                      660    6.948244750000000E+00    4.389545160658740E+02
                      670    7.065513500000000E+00    4.389545160658740E+02
                      680    7.175693750000000E+00    4.389545160658740E+02
                      690    7.282273999999999E+00    4.389545160658740E+02
                      700    7.393280000000000E+00    4.389545160658740E+02
                      710    7.497074250000000E+00    4.389545160658740E+02
                      720    7.601786750000000E+00    4.389545160658740E+02
                      730    7.692151249999999E+00    4.389545160658740E+02
                      740    7.795198750000000E+00    4.389545160658740E+02
                      750    7.899765500000000E+00    4.389545160658740E+02
                      760    8.005268749999999E+00    4.389545160658740E+02
                      770    8.121896999999999E+00    4.389545160658740E+02
                      780    8.241212250000000E+00    4.389545160658740E+02
                      790    8.364024499999999E+00    4.389545160658740E+02
                      800    8.480032749999999E+00    4.389545160658740E+02
                      810    8.593135000000000E+00    4.389545160658740E+02
                      820    8.692297750000000E+00    4.389545160658740E+02
                      830    8.803983250000000E+00    4.389545160658740E+02
                      840    8.912225500000000E+00    4.389545160658740E+02
                      850    9.021187749999999E+00    4.389545160658740E+02
                      860    9.117768249999999E+00    4.389545160658740E+02
                      870    9.211532750000000E+00    4.389545160658740E+02
                      880    9.290585000000000E+00    4.389545160658740E+02
                      890    9.405024749999999E+00    4.389545160658740E+02
                      900    9.489160000000000E+00    4.389545160658740E+02
                      910    9.566830249999999E+00    4.389545160658740E+02
                      920    9.654356750000000E+00    4.389545160658740E+02
                      930    9.763923000000000E+00    4.389545160658740E+02
                      940    9.874525999999999E+00    4.389545160658740E+02
                      950    9.977781000000000E+00    4.389545160658740E+02
                      960    1.004681925000000E+01    4.389545160658740E+02
                      970    1.012130900000000E+01    4.389545160658740E+02
                      980    1.019170450000000E+01    4.389545160658740E+02
                      990    1.026681325000000E+01    4.389545160658740E+02
                     1000    1.036547825000000E+01    4.389545160658740E+02
                     1010    1.046623925000000E+01    4.389545160658740E+02
                     1020    1.057917550000000E+01    4.389545160658740E+02
                     1030    1.067154175000000E+01    4.389545160658740E+02
                     1040    1.076976350000000E+01    4.389545160658740E+02
                     1050    1.088130475000000E+01    4.389545160658740E+02
                     1060    1.098822375000000E+01    4.389545160658740E+02
                     1070    1.109293825000000E+01    4.389545160658740E+02
                     1080    1.120551100000000E+01    4.389545160658740E+02
                     1090    1.130190875000000E+01    4.389545160658740E+02
                     1100    1.140305325000000E+01    4.389545160658740E+02
                     1110    1.150677200000000E+01    4.389545160658740E+02
                     1120    1.162487400000000E+01    4.389545160658740E+02
                     1130    1.172257675000000E+01    4.389545160658740E+02
                     1140    1.182981925000000E+01    4.389545160658740E+02
                     1150    1.193295725000000E+01    4.389545160658740E+02
                     1160    1.204709175000000E+01    4.389545160658740E+02
                     1170    1.214880575000000E+01    4.389545160658740E+02
                     1180    1.224538125000000E+01    4.389545160658740E+02
                     1190    1.235329450000000E+01    4.389545160658740E+02
                     1200    1.246986775000000E+01    4.389545160658740E+02
                     1210    1.258729300000000E+01    4.389545160658740E+02
                     1220    1.267233825000000E+01    4.389545160658740E+02
                     1230    1.277333650000000E+01    4.389545160658740E+02
                     1240    1.287363825000000E+01    4.389545160658740E+02
                     1250    1.296774025000000E+01    4.389545160658740E+02
                     1260    1.306308800000000E+01    4.389545160658740E+02
                     1270    1.317733075000000E+01    4.389545160658740E+02
                     1280    1.329019575000000E+01    4.389545160658740E+02
                     1290    1.339466600000000E+01    4.389545160658740E+02
                     1300    1.349356925000000E+01    4.389545160658740E+02
                     1310    1.359610350000000E+01    4.389545160658740E+02
                     1320    1.371275275000000E+01    4.389545160658740E+02
                     1330    1.379674250000000E+01    4.389545160658740E+02
                     1340    1.392107400000000E+01    4.389545160658740E+02
                     1350    1.401253950000000E+01    4.389545160658740E+02
                     1360    1.412705650000000E+01    4.389545160658740E+02
                     1370    1.423788725000000E+01    4.389545160658740E+02
                     1380    1.434292475000000E+01    4.389545160658740E+02
                     1390    1.443832425000000E+01    4.389545160658740E+02
                     1400    1.454327000000000E+01    4.389545160658740E+02
                     1410    1.464802350000000E+01    4.389545160658740E+02
                     1420    1.475004200000000E+01    4.389545160658740E+02
                     1430    1.486380900000000E+01    4.389545160658740E+02
                     1440    1.497309850000000E+01    4.389545160658740E+02
                     1450    1.509208300000000E+01    4.389545160658740E+02
                     1460    1.520638150000000E+01    4.389545160658740E+02
                     1470    1.531058525000000E+01    4.389545160658740E+02
                     1480    1.540731350000000E+01    4.389545160658740E+02
                     1490    1.550714750000000E+01    4.389545160658740E+02
                     1500    1.561112475000000E+01    4.389545160658740E+02
                     1510    1.571516125000000E+01    4.389545160658740E+02
                     1520    1.582916375000000E+01    4.389545160658740E+02
                     1530    1.594087800000000E+01    4.389545160658740E+02
                     1540    1.604894050000000E+01    4.389545160658740E+02
                     1550    1.616054625000000E+01    4.389545160658740E+02
                     1560    1.627072025000000E+01    4.389545160658740E+02
                     1570    1.638672550000000E+01    4.389545160658740E+02
                     1580    1.649495025000000E+01    4.389545160658740E+02
                     1590    1.659994275000000E+01    4.389545160658740E+02
                     1600    1.671901625000000E+01    4.389545160658740E+02
                     1610    1.681459375000000E+01    4.389545160658740E+02
                     1620    1.693076050000000E+01    4.389545160658740E+02
                     1630    1.704793000000000E+01    4.389545160658740E+02
                     1640    1.714814900000000E+01    4.389545160658740E+02
                     1650    1.723996625000000E+01    4.389545160658740E+02
                     1660    1.736177475000000E+01    4.389545160658740E+02
                     1670    1.746162275000000E+01    4.389545160658740E+02
                     1680    1.756053050000000E+01    4.389545160658740E+02
                     1690    1.767573375000000E+01    4.389545160658740E+02
                     1700    1.778760325000000E+01    4.389545160658740E+02
                     1710    1.790655325000000E+01    4.389545160658740E+02
                     1720    1.800667600000000E+01    4.389545160658740E+02
                     1730    1.810395500000000E+01    4.389545160658740E+02
                     1740    1.819960650000000E+01    4.389545160658740E+02
                     1750    1.830316200000000E+01    4.389545160658740E+02
                     1760    1.840959075000000E+01    4.389545160658740E+02
                     1770    1.852165100000000E+01    4.389545160658740E+02
                     1780    1.862634950000000E+01    4.389545160658740E+02
                     1790    1.873250550000000E+01    4.389545160658740E+02
                     1800    1.883098150000000E+01    4.389545160658740E+02
                     1810    1.892890475000000E+01    4.389545160658740E+02
                     1820    1.903267950000000E+01    4.389545160658740E+02
                     1830    1.914307750000000E+01    4.389545160658740E+02
                     1840    1.926558500000000E+01    4.389545160658740E+02
                     1850    1.937479725000000E+01    4.389545160658740E+02
                     1860    1.947144650000000E+01    4.389545160658740E+02
                     1870    1.957429800000000E+01    4.389545160658740E+02
                     1880    1.968885375000000E+01    4.389545160658740E+02
                     1890    1.980043825000000E+01    4.389545160658740E+02
                     1900    1.991800775000000E+01    4.389545160658740E+02
                     1910    2.002654125000000E+01    4.389545160658740E+02
                     1920    2.013363325000000E+01    4.389545160658740E+02
                     1930    2.024845800000000E+01    4.389545160658740E+02
                     1940    2.035909625000000E+01    4.389545160658740E+02
                     1950    2.047656075000000E+01    4.389545160658740E+02
                     1960    2.059100650000000E+01    4.389545160658740E+02
                     1970    2.069444575000000E+01    4.389545160658740E+02
                     1980    2.079081325000000E+01    4.389545160658740E+02
                     1990    2.090296775000000E+01    4.389545160658740E+02
                     2000    2.099973600000000E+01    4.389545160658740E+02
                     2010    2.110770975000000E+01    4.389545160658740E+02
                     2020    2.120428475000000E+01    4.389545160658740E+02
                     2030    2.130634950000000E+01    4.389545160658740E+02
                     2040    2.141514225000000E+01    4.389545160658740E+02
                     2050    2.152097100000000E+01    4.389545160658740E+02
                     2060    2.162773100000000E+01    4.389545160658740E+02
                     2070    2.173685425000000E+01    4.389545160658740E+02
                     2080    2.183752775000000E+01    4.389545160658740E+02
                     2090    2.193991225000000E+01    4.389545160658740E+02
                     2100    2.204779300000000E+01    4.389545160658740E+02
                     2110    2.216724800000000E+01    4.389545160658740E+02
                     2120    2.226642075000000E+01    4.389545160658740E+02
                     2130    2.236879025000000E+01    4.389545160658740E+02
                     2140    2.246652225000000E+01    4.389545160658740E+02
                     2150    2.256154100000000E+01    4.389545160658740E+02
                     2160    2.266777500000000E+01    4.389545160658740E+02
                     2170    2.277187750000000E+01    4.389545160658740E+02
                     2180    2.288909200000000E+01    4.389545160658740E+02
                     2190    2.299410075000000E+01    4.389545160658740E+02
                     2200    2.309410225000000E+01    4.389545160658740E+02
                     2210    2.320327775000000E+01    4.389545160658740E+02
                     2220    2.330285150000000E+01    4.389545160658740E+02
                     2230    2.340870225000000E+01    4.389545160658740E+02
                     2240    2.352344850000000E+01    4.389545160658740E+02
                     2250    2.363477400000000E+01    4.389545160658740E+02
                     2260    2.376512075000000E+01    4.389545160658740E+02
                     2270    2.388238600000000E+01    4.389545160658740E+02
                     2280    2.396786200000000E+01    4.389545160658740E+02
                     2290    2.408133325000000E+01    4.389545160658740E+02
                     2300    2.416087750000000E+01    4.389545160658740E+02
                     2310    2.425024875000000E+01    4.389545160658740E+02
                     2320    2.434573475000000E+01    4.389545160658740E+02
                     2330    2.445038575000000E+01    4.389545160658740E+02
                     2340    2.454265225000000E+01    4.389545160658740E+02
                     2350    2.463854125000000E+01    4.389545160658740E+02
                     2360    2.473777125000000E+01    4.389545160658740E+02
                     2370    2.483758025000000E+01    4.389545160658740E+02
                     2380    2.494197075000000E+01    4.389545160658740E+02
                     2390    2.504561350000000E+01    4.389545160658740E+02
                     2400    2.516320125000000E+01    4.389545160658740E+02
                     2410    2.528202975000000E+01    4.389545160658740E+02
                     2420    2.539244250000000E+01    4.389545160658740E+02
                     2430    2.550786425000000E+01    4.389545160658740E+02
                     2440    2.561544350000000E+01    4.389545160658740E+02
                     2450    2.571094625000000E+01    4.389545160658740E+02
                     2460    2.581825600000000E+01    4.389545160658740E+02
                     2470    2.594417525000000E+01    4.389545160658740E+02
                     2480    2.603762925000000E+01    4.389545160658740E+02
                     2490    2.615866350000000E+01    4.389545160658740E+02
                     2500    2.625497275000000E+01    4.389545160658740E+02
                     2510    2.637040300000000E+01    4.389545160658740E+02
                     2520    2.647184025000000E+01    4.389545160658740E+02
                     2530    2.659073800000000E+01    4.389545160658740E+02
                     2540    2.669927075000000E+01    4.389545160658740E+02
                     2550    2.681532075000000E+01    4.389545160658740E+02
                     2560    2.692630100000000E+01    4.389545160658740E+02
                     2570    2.703722600000000E+01    4.389545160658740E+02
                     2580    2.714594975000000E+01    4.389545160658740E+02
                     2590    2.723755975000000E+01    4.389545160658740E+02
                     2600    2.735262000000000E+01    4.389545160658740E+02
                     2610    2.747085800000000E+01    4.389545160658740E+02
                     2620    2.757846525000000E+01    4.389545160658740E+02
                     2630    2.769915175000000E+01    4.389545160658740E+02
                     2640    2.780152125000000E+01    4.389545160658740E+02
                     2650    2.791594925000000E+01    4.389545160658740E+02
                     2660    2.801811925000000E+01    4.389545160658740E+02
                     2670    2.813039650000000E+01    4.389545160658740E+02
                     2680    2.824017475000000E+01    4.389545160658740E+02
                     2690    2.833663725000000E+01    4.389545160658740E+02
                     2700    2.844949775000000E+01    4.389545160658740E+02
                     2710    2.854988800000000E+01    4.389545160658740E+02
                     2720    2.865601175000000E+01    4.389545160658740E+02
                     2730    2.876504125000000E+01    4.389545160658740E+02
                     2740    2.886526000000000E+01    4.389545160658740E+02
                     2750    2.897479025000000E+01    4.389545160658740E+02
                     2760    2.908403825000000E+01    4.389545160658740E+02
                     2770    2.919159650000000E+01    4.389545160658740E+02
                     2780    2.928922150000000E+01    4.389545160658740E+02
                     2790    2.939367325000000E+01    4.389545160658740E+02
                     2800    2.949056175000000E+01    4.389545160658740E+02
                     2810    2.960009350000000E+01    4.389545160658740E+02
                     2820    2.971286975000000E+01    4.389545160658740E+02
                     2830    2.982387000000000E+01    4.389545160658740E+02
                     2840    2.991845025000000E+01    4.389545160658740E+02
                     2850    3.003025300000000E+01    4.389545160658740E+02
                     2860    3.014414825000000E+01    4.389545160658740E+02
                     2870    3.025469500000000E+01    4.389545160658740E+02
                     2880    3.037180825000000E+01    4.389545160658740E+02
                     2890    3.048632450000000E+01    4.389545160658740E+02
                     2900    3.060856850000000E+01    4.389545160658740E+02
                     2910    3.071820025000000E+01    4.389545160658740E+02
                     2920    3.082843650000000E+01    4.389545160658740E+02
                     2930    3.092790125000000E+01    4.389545160658740E+02
                     2940    3.103048225000000E+01    4.389545160658740E+02
                     2950    3.114224925000000E+01    4.389545160658740E+02
                     2960    3.124778525000000E+01    4.389545160658740E+02
                     2970    3.135072575000000E+01    4.389545160658740E+02
                     2980    3.145245025000000E+01    4.389545160658740E+02
                     2990    3.155693700000000E+01    4.389545160658740E+02
                     3000    3.167163500000000E+01    4.389545160658740E+02
                     3010    3.178465825000000E+01    4.389545160658740E+02
                     3020    3.188540525000000E+01    4.389545160658740E+02
                     3030    3.199144125000000E+01    4.389545160658740E+02
                     3040    3.209293650000000E+01    4.389545160658740E+02
                     3050    3.220019750000000E+01    4.389545160658740E+02
                     3060    3.229618225000000E+01    4.389545160658740E+02
                     3070    3.240940350000000E+01    4.389545160658740E+02
                     3080    3.249828725000000E+01    4.389545160658740E+02
                     3090    3.262073800000000E+01    4.389545160658740E+02
                     3100    3.272521050000000E+01    4.389545160658740E+02
                     3110    3.282948150000000E+01    4.389545160658740E+02
                     3120    3.293585650000000E+01    4.389545160658740E+02
                     3130    3.305075850000000E+01    4.389545160658740E+02
                     3140    3.317254450000000E+01    4.389545160658740E+02
                     3150    3.327039275000001E+01    4.389545160658740E+02
                     3160    3.337719975000000E+01    4.389545160658740E+02
                     3170    3.348297850000000E+01    4.389545160658740E+02
                     3180    3.359203825000000E+01    4.389545160658740E+02
                     3190    3.368117725000000E+01    4.389545160658740E+02
                     3200    3.377581200000000E+01    4.389545160658740E+02
                     3210    3.387483475000001E+01    4.389545160658740E+02
                     3220    3.397284475000000E+01    4.389545160658740E+02
                     3230    3.408184000000000E+01    4.389545160658740E+02
                     3240    3.418615450000000E+01    4.389545160658740E+02
                     3250    3.429892675000000E+01    4.389545160658740E+02
                     3260    3.441217900000000E+01    4.389545160658740E+02
                     3270    3.452374825000000E+01    4.389545160658740E+02
                     3280    3.463431150000000E+01    4.389545160658740E+02
                     3290    3.474985650000000E+01    4.389545160658740E+02
                     3300    3.484472675000001E+01    4.389545160658740E+02
                     3310    3.494868250000000E+01    4.389545160658740E+02
                     3320    3.505368900000001E+01    4.389545160658740E+02
                     3330    3.516469975000000E+01    4.389545160658740E+02
                     3340    3.526649150000000E+01    4.389545160658740E+02
                     3350    3.537348275000000E+01    4.389545160658740E+02
                     3360    3.548373725000000E+01    4.389545160658740E+02
                     3370    3.558896150000000E+01    4.389545160658740E+02
                     3380    3.570625775000001E+01    4.389545160658740E+02
                     3390    3.580801075000000E+01    4.389545160658740E+02
                     3400    3.592286375000000E+01    4.389545160658740E+02
                     3410    3.603899125000000E+01    4.389545160658740E+02
                     3420    3.614435800000000E+01    4.389545160658740E+02
                     3430    3.624995025000000E+01    4.389545160658740E+02
                     3440    3.635641825000000E+01    4.389545160658740E+02
                     3450    3.646870650000000E+01    4.389545160658740E+02
                     3460    3.657606975000000E+01    4.389545160658740E+02
                     3470    3.668165975000000E+01    4.389545160658740E+02
                     3480    3.678751775000001E+01    4.389545160658740E+02
                     3490    3.688406275000001E+01    4.389545160658740E+02
                     3500    3.698417050000000E+01    4.389545160658740E+02
