#                  100000                    lines
#       Iterationsschritt                     Zeit                <Fitness>
                     1370    1.200644425000000E+01    1.778887583160720E+04
                     1380    1.209582300000000E+01    1.773529310447957E+04
                     1390    1.216227525000000E+01    1.778462010257671E+04
                     1400    1.225959600000000E+01    1.767052770736746E+04
                     1410    1.237349875000000E+01    1.767448762686874E+04
                     1420    1.246077725000000E+01    1.786399583393913E+04
                     1430    1.254255150000000E+01    1.792203923051526E+04
                     1440    1.261986000000000E+01    1.784740510595315E+04
                     1450    1.270971125000000E+01    1.762480513602436E+04
                     1460    1.278453825000000E+01    1.782324118464169E+04
                     1470    1.287697900000000E+01    1.769723145572915E+04
                     1480    1.295493425000000E+01    1.796497427462935E+04
                     1490    1.303809975000000E+01    1.770410696949371E+04
                     1500    1.312727450000000E+01    1.763580512977514E+04
                     1510    1.323257450000000E+01    1.764311870288450E+04
                     1520    1.331380100000000E+01    1.781679257993774E+04
                     1530    1.340270225000000E+01    1.765413791955866E+04
                     1540    1.349132525000000E+01    1.775448247175296E+04
                     1550    1.358294900000000E+01    1.767273019147867E+04
                     1560    1.369205700000000E+01    1.790836946941460E+04
                     1570    1.380818375000000E+01    1.768958771600833E+04
                     1580    1.392153875000000E+01    1.773048704933433E+04
                     1590    1.401363500000000E+01    1.774340977746427E+04
                     1600    1.410054600000000E+01    1.783368614344436E+04
                     1610    1.419398400000000E+01    1.766886086286354E+04
                     1620    1.427063550000000E+01    1.776833051995602E+04
                     1630    1.436503225000000E+01    1.758363391812059E+04
                     1640    1.444451000000000E+01    1.791473670274977E+04
                     1650    1.454506375000000E+01    1.774487519177808E+04
                     1660    1.463207500000000E+01    1.769960881586039E+04
                     1670    1.469776750000000E+01    1.764544064246969E+04
                     1680    1.476993225000000E+01    1.787255759318425E+04
                     1690    1.485937525000000E+01    1.783605941280873E+04
                     1700    1.494513175000000E+01    1.769182871610659E+04
                     1710    1.502367550000000E+01    1.777222212573737E+04
                     1720    1.509781925000000E+01    1.768365201639228E+04
                     1730    1.518809550000000E+01    1.775391924972656E+04
                     1740    1.525386675000000E+01    1.801667065005601E+04
                     1750    1.537264550000000E+01    1.762407949356888E+04
                     1760    1.545642125000000E+01    1.769446833446433E+04
                     1770    1.553601550000000E+01    1.758812054596533E+04
                     1780    1.564090025000000E+01    1.793783653859334E+04
                     1790    1.573750775000000E+01    1.773652794646107E+04
                     1800    1.582307675000000E+01    1.772411663715227E+04
                     1810    1.590188275000000E+01    1.790264841888369E+04
                     1820    1.598557650000000E+01    1.766114398322487E+04
                     1830    1.607566300000000E+01    1.773733345755824E+04
                     1840    1.614532425000000E+01    1.781803418253586E+04
                     1850    1.624531525000000E+01    1.758337085159631E+04
                     1860    1.631877350000000E+01    1.781477988156191E+04
                     1870    1.639220800000000E+01    1.769524260970386E+04
                     1880    1.646974650000000E+01    1.771396014186617E+04
                     1890    1.658650325000000E+01    1.775310832018975E+04
                     1900    1.669303825000000E+01    1.767658423708132E+04
                     1910    1.679966550000000E+01    1.763125232347038E+04
                     1920    1.689560300000000E+01    1.749321388390768E+04
                     1930    1.700580350000000E+01    1.775630917549389E+04
                     1940    1.709094225000000E+01    1.764122827970522E+04
                     1950    1.720433425000000E+01    1.796773616931108E+04
                     1960    1.730463400000000E+01    1.766260721418796E+04
                     1970    1.739493475000000E+01    1.768657046579964E+04
                     1980    1.748444650000000E+01    1.766427515194882E+04
                     1990    1.756123400000000E+01    1.766646410080174E+04
                     2000    1.767010975000000E+01    1.749034195065783E+04
                     2010    1.775276650000000E+01    1.767824488530656E+04
                     2020    1.785840175000000E+01    1.785599300174588E+04
                     2030    1.794119875000000E+01    1.769508801684618E+04
                     2040    1.803091625000000E+01    1.758228979101792E+04
                     2050    1.810971175000000E+01    1.757802636131846E+04
                     2060    1.818677600000000E+01    1.765322098516167E+04
                     2070    1.826363150000000E+01    1.756812538627441E+04
                     2080    1.833112150000000E+01    1.786569681676415E+04
                     2090    1.840177200000000E+01    1.762827726593038E+04
                     2100    1.848024250000000E+01    1.761482742696093E+04
                     2110    1.858347800000000E+01    1.763874875585892E+04
                     2120    1.866164725000000E+01    1.770911044454436E+04
                     2130    1.873349175000000E+01    1.755689208243387E+04
                     2140    1.881703175000000E+01    1.777353779235228E+04
                     2150    1.891809300000000E+01    1.775455555357499E+04
                     2160    1.900705500000000E+01    1.763105859267481E+04
                     2170    1.908829800000000E+01    1.765756440942009E+04
                     2180    1.915807775000000E+01    1.775888469373064E+04
                     2190    1.925093800000000E+01    1.768181898128177E+04
                     2200    1.934048500000000E+01    1.771969383698092E+04
                     2210    1.942816575000000E+01    1.788655843804468E+04
                     2220    1.950542225000000E+01    1.768121321549841E+04
                     2230    1.959593925000000E+01    1.771557366525974E+04
                     2240    1.968660175000000E+01    1.779535293916503E+04
                     2250    1.975950200000000E+01    1.742117182776624E+04
                     2260    1.985333500000000E+01    1.770658328667325E+04
                     2270    1.993550425000000E+01    1.766398080654964E+04
                     2280    2.004500925000000E+01    1.802525900531325E+04
                     2290    2.011851150000000E+01    1.771001246154591E+04
                     2300    2.020865375000000E+01    1.762380741767537E+04
                     2310    2.028024300000000E+01    1.768023317747004E+04
                     2320    2.036347150000000E+01    1.783786215523250E+04
                     2330    2.045251600000000E+01    1.761430303392297E+04
                     2340    2.054135675000000E+01    1.775105180070138E+04
                     2350    2.063450450000000E+01    1.753254932678035E+04
                     2360    2.074893125000000E+01    1.770436899441770E+04
