#                 1000000                    lines
#       Iterationsschritt                     Zeit       Bester Fitnesswert
                        1    6.796000000000000E-03    9.983670870985184E+02
                       10    1.991100000000000E-02    8.017909238609595E+02
                       20    2.748400000000000E-02    8.005082796443315E+02
                       30    3.593500000000000E-02    8.005082796443315E+02
                       40    4.432400000000000E-02    7.834519070060313E+02
                       50    5.261200000000000E-02    7.834519070060313E+02
                       60    6.095000000000000E-02    7.834519070060313E+02
                       70    6.928300000000001E-02    7.752330481265431E+02
                       80    7.791000000000001E-02    7.605279020789117E+02
                       90    8.590700000000001E-02    7.605279020789117E+02
                      100    9.405400000000001E-02    7.306726855124566E+02
                      110    1.024320000000000E-01    7.306726855124566E+02
                      120    1.109590000000000E-01    7.306726855124566E+02
                      130    1.194320000000000E-01    7.306726855124566E+02
                      140    1.276630000000000E-01    7.306726855124566E+02
                      150    1.361900000000000E-01    7.306726855124566E+02
                      160    1.443520000000000E-01    7.225989482720062E+02
                      170    1.527020000000000E-01    7.195225058632075E+02
                      180    1.609550000000000E-01    7.195225058632075E+02
                      190    1.693690000000000E-01    7.195225058632075E+02
                      200    1.780850000000000E-01    7.195225058632075E+02
                      210    1.865860000000000E-01    7.195225058632075E+02
                      220    1.950380000000000E-01    7.195225058632075E+02
                      230    2.033020000000000E-01    7.195225058632075E+02
                      240    2.117540000000000E-01    7.195225058632075E+02
                      250    2.202810000000000E-01    7.195225058632075E+02
                      260    2.286590000000000E-01    7.195225058632075E+02
                      270    2.369760000000000E-01    7.195225058632075E+02
                      280    2.457930000000000E-01    7.195225058632075E+02
                      290    2.544120000000000E-01    7.195225058632075E+02
                      300    2.628900000000000E-01    7.195225058632075E+02
                      310    2.714000000000000E-01    7.195225058632075E+02
                      320    2.797200000000000E-01    7.195225058632075E+02
                      330    2.879740000000000E-01    7.195225058632075E+02
                      340    2.967000000000000E-01    7.195225058632075E+02
                      350    3.050190000000000E-01    7.195225058632075E+02
                      360    3.136130000000000E-01    7.195225058632075E+02
                      370    3.220300000000000E-01    7.195225058632075E+02
                      380    3.304900000000000E-01    7.195225058632075E+02
                      390    3.388360000000000E-01    7.195225058632075E+02
                      400    3.476790000000000E-01    7.195225058632075E+02
                      410    3.560820000000000E-01    7.195225058632075E+02
                      420    3.646390000000000E-01    7.195225058632075E+02
                      430    3.730680000000000E-01    7.195225058632075E+02
                      440    3.815980000000000E-01    7.195225058632075E+02
                      450    3.900360000000000E-01    7.195225058632075E+02
                      460    3.985330000000000E-01    7.195225058632075E+02
                      470    4.067520000000000E-01    7.195225058632075E+02
                      480    4.153050000000000E-01    7.195225058632075E+02
                      490    4.237230000000000E-01    7.195225058632075E+02
                      500    4.320790000000000E-01    7.195225058632075E+02
                      510    4.405150000000000E-01    7.195225058632075E+02
                      520    4.487970000000000E-01    7.195225058632075E+02
                      530    4.572490000000000E-01    7.195225058632075E+02
                      540    4.656840000000000E-01    7.195225058632075E+02
                      550    4.742920000000000E-01    7.195225058632075E+02
                      560    4.826410000000000E-01    7.195225058632075E+02
                      570    4.907630000000000E-01    7.195225058632075E+02
                      580    4.991330000000000E-01    7.195225058632075E+02
                      590    5.075639999999999E-01    7.195225058632075E+02
                      600    5.162629999999999E-01    7.195225058632075E+02
                      610    5.247750000000000E-01    7.195225058632075E+02
                      620    5.331210000000000E-01    7.195225058632075E+02
                      630    5.414469999999999E-01    7.195225058632075E+02
