#                 1000000                    lines
#       Iterationsschritt                     Zeit                <Fitness>
                     1860    1.571546000000000E+00    7.366455508380660E+02
                     1870    1.579960000000000E+00    7.301853444057372E+02
                     1880    1.588035000000000E+00    7.352285339436199E+02
                     1890    1.596307000000000E+00    7.426932843469945E+02
                     1900    1.604723000000000E+00    7.383954486788024E+02
                     1910    1.612925000000000E+00    7.485738559698272E+02
                     1920    1.621322000000000E+00    7.443702742799953E+02
                     1930    1.629686000000000E+00    7.436466974186123E+02
                     1940    1.638107000000000E+00    7.483570897942612E+02
                     1950    1.646275000000000E+00    7.393902111477682E+02
                     1960    1.654552000000000E+00    7.512717312939250E+02
                     1970    1.662980000000000E+00    7.380877333579894E+02
                     1980    1.671436000000000E+00    7.358304188956780E+02
                     1990    1.679767000000000E+00    7.481056307720278E+02
                     2000    1.688297000000000E+00    7.235276176083131E+02
                     2010    1.696732000000000E+00    7.250759172222586E+02
                     2020    1.705298000000000E+00    7.308965111271268E+02
                     2030    1.713569000000000E+00    7.256940302012763E+02
                     2040    1.721870000000000E+00    7.434812820702058E+02
                     2050    1.730215000000000E+00    7.379564175987211E+02
                     2060    1.738629000000000E+00    7.413644174870496E+02
                     2070    1.747072000000000E+00    7.430593361875228E+02
                     2080    1.755383000000000E+00    7.548246421207970E+02
                     2090    1.763646000000000E+00    7.334686449041313E+02
                     2100    1.772138000000000E+00    7.295618253656160E+02
                     2110    1.780315000000000E+00    7.357391069015532E+02
                     2120    1.788531000000000E+00    7.459548929759641E+02
                     2130    1.796983000000000E+00    7.437755986889181E+02
                     2140    1.805341000000000E+00    7.400260132129332E+02
                     2150    1.813595000000000E+00    7.397908612202332E+02
                     2160    1.821943000000000E+00    7.297564811028386E+02
                     2170    1.830561000000000E+00    7.318355613654093E+02
                     2180    1.839006000000000E+00    7.320821067123704E+02
                     2190    1.847488000000000E+00    7.386767606785428E+02
                     2200    1.855952000000000E+00    7.277796430662457E+02
                     2210    1.864218000000000E+00    7.375419396217543E+02
                     2220    1.872547000000000E+00    7.303174830897667E+02
                     2230    1.880870000000000E+00    7.297752212079399E+02
                     2240    1.888932000000000E+00    7.391791588396374E+02
                     2250    1.896998000000000E+00    7.436836755455467E+02
                     2260    1.905446000000000E+00    7.481694685759247E+02
                     2270    1.914123000000000E+00    7.339394651566244E+02
                     2280    1.922372000000000E+00    7.380250722730605E+02
                     2290    1.930760000000000E+00    7.381322305918223E+02
                     2300    1.938933000000000E+00    7.305594406442766E+02
                     2310    1.947346000000000E+00    7.271989672031873E+02
                     2320    1.955790000000000E+00    7.318844734743789E+02
                     2330    1.964069000000000E+00    7.355407860441196E+02
                     2340    1.972330000000000E+00    7.550221073737870E+02
                     2350    1.980802000000000E+00    7.404465496012305E+02
                     2360    1.989029000000000E+00    7.348538262776725E+02
                     2370    1.997327000000000E+00    7.310971730809632E+02
                     2380    2.005513000000000E+00    7.415273760836731E+02
                     2390    2.013781000000000E+00    7.273922364314983E+02
                     2400    2.022096000000000E+00    7.286719799817424E+02
                     2410    2.030458000000000E+00    7.318382486761574E+02
                     2420    2.038848000000000E+00    7.294261550322752E+02
                     2430    2.047177000000000E+00    7.351058446444769E+02
                     2440    2.055707000000000E+00    7.308530269742336E+02
                     2450    2.063910000000000E+00    7.429400237534892E+02
                     2460    2.072244000000000E+00    7.263494009571415E+02
                     2470    2.080582000000000E+00    7.300950342173469E+02
                     2480    2.088887000000000E+00    7.349918676640160E+02
                     2490    2.097305000000000E+00    7.266270781382875E+02
                     2500    2.105538000000000E+00    7.520216504706113E+02
                     2510    2.113730000000000E+00    7.327875254879618E+02
                     2520    2.122009000000000E+00    7.341232170205426E+02
                     2530    2.130461000000000E+00    7.381516873132612E+02
                     2540    2.138755000000000E+00    7.305220477279172E+02
                     2550    2.147162000000000E+00    7.234986271518160E+02
                     2560    2.155423000000000E+00    7.391419687816289E+02
                     2570    2.163643000000000E+00    7.305249837772136E+02
                     2580    2.171984000000000E+00    7.273746004743800E+02
                     2590    2.180283000000000E+00    7.348188074433629E+02
                     2600    2.188738000000000E+00    7.319717325414542E+02
                     2610    2.196894000000000E+00    7.434324846875389E+02
                     2620    2.205251000000000E+00    7.265237608350363E+02
                     2630    2.213372000000000E+00    7.316268846431366E+02
                     2640    2.221851000000000E+00    7.471750698724248E+02
                     2650    2.230172000000000E+00    7.337021738141228E+02
                     2660    2.238070000000000E+00    7.497369760802519E+02
                     2670    2.246400000000000E+00    7.324585744797322E+02
                     2680    2.254671000000000E+00    7.414016375954105E+02
                     2690    2.263033000000000E+00    7.235840023178275E+02
                     2700    2.271353000000000E+00    7.221722486264210E+02
                     2710    2.279749000000000E+00    7.226251328425304E+02
                     2720    2.287992000000000E+00    7.304669632570518E+02
                     2730    2.296398000000000E+00    7.539466595428239E+02
                     2740    2.304400000000000E+00    7.355321005157136E+02
                     2750    2.312852000000000E+00    7.354279220195896E+02
                     2760    2.321247000000000E+00    7.339527979446616E+02
                     2770    2.329728000000000E+00    7.419978516582632E+02
                     2780    2.337908000000000E+00    7.281178092403567E+02
                     2790    2.346300000000000E+00    7.251245437404363E+02
                     2800    2.354681000000000E+00    7.404611889985047E+02
                     2810    2.362931000000000E+00    7.330069575920788E+02
                     2820    2.371217000000000E+00    7.314689527537435E+02
                     2830    2.379601000000000E+00    7.477277077631985E+02
                     2840    2.387884000000000E+00    7.341091464431695E+02
                     2850    2.396178000000000E+00    7.558663284241437E+02
                     2860    2.404245000000000E+00    7.333979033108035E+02
                     2870    2.412663000000000E+00    7.325195197151324E+02
                     2880    2.420917000000000E+00    7.334714931578382E+02
                     2890    2.429149000000000E+00    7.355392896599285E+02
                     2900    2.437483000000000E+00    7.190065703860117E+02
                     2910    2.445826000000000E+00    7.281955731039542E+02
                     2920    2.454225000000000E+00    7.380587806047397E+02
                     2930    2.462393000000000E+00    7.430548604854732E+02
                     2940    2.470507000000000E+00    7.297526365383015E+02
                     2950    2.478565000000000E+00    7.468112179122413E+02
                     2960    2.487045000000000E+00    7.274000818671484E+02
                     2970    2.495286000000000E+00    7.366845536893375E+02
                     2980    2.503498000000000E+00    7.300079092170860E+02
                     2990    2.512150000000000E+00    7.204861668056596E+02
                     3000    2.520480000000000E+00    7.240983194422952E+02
                     3010    2.528701000000000E+00    7.238057927589314E+02
                     3020    2.537227000000000E+00    7.280374225859963E+02
                     3030    2.545539000000000E+00    7.255252420519707E+02
                     3040    2.553842000000000E+00    7.441419693308993E+02
                     3050    2.562072000000000E+00    7.302157400127985E+02
                     3060    2.570215000000000E+00    7.459131639357621E+02
                     3070    2.578427000000000E+00    7.351846099271276E+02
                     3080    2.586823000000000E+00    7.288536041059772E+02
                     3090    2.595233000000000E+00    7.391100428273121E+02
                     3100    2.603805000000000E+00    7.268418214802940E+02
                     3110    2.612058000000000E+00    7.262663046514519E+02
                     3120    2.620482000000000E+00    7.298124331896340E+02
                     3130    2.628846000000000E+00    7.317969667713254E+02
                     3140    2.637157000000000E+00    7.308151797078599E+02
                     3150    2.645472000000000E+00    7.352917727515480E+02
                     3160    2.653706000000000E+00    7.457426423572626E+02
                     3170    2.662122000000000E+00    7.395932864770397E+02
                     3180    2.670529000000000E+00    7.357847971699018E+02
                     3190    2.678944000000000E+00    7.418747020402551E+02
                     3200    2.687234000000000E+00    7.402706157372683E+02
                     3210    2.695455000000000E+00    7.272872414847405E+02
                     3220    2.703735000000000E+00    7.289505748047030E+02
                     3230    2.712162000000000E+00    7.296510898687150E+02
                     3240    2.720502000000000E+00    7.289725417156619E+02
                     3250    2.728656000000000E+00    7.299076908243541E+02
                     3260    2.736735000000000E+00    7.354429846833597E+02
                     3270    2.745237000000000E+00    7.226015338305220E+02
                     3280    2.753700000000000E+00    7.324529107759107E+02
                     3290    2.761941000000000E+00    7.311523446460618E+02
                     3300    2.770175000000000E+00    7.298832415239818E+02
                     3310    2.778374000000000E+00    7.230494482420484E+02
                     3320    2.786451000000000E+00    7.367638901949219E+02
                     3330    2.794804000000000E+00    7.128349554175709E+02
                     3340    2.803185000000000E+00    7.247093888564490E+02
