#                 1000000                    lines
#       Iterationsschritt                     Zeit                <Fitness>
                        1    6.944000000000001E-03    2.767683474763899E+03
                       10    2.748600000000000E-02    1.158843679055705E+03
                       20    3.509600000000000E-02    8.312439141538856E+02
                       30    4.326600000000000E-02    7.630886084121772E+02
                       40    5.207100000000000E-02    7.419504325706043E+02
                       50    6.041300000000000E-02    7.400277005819121E+02
                       60    6.873000000000000E-02    7.333839100877783E+02
                       70    7.721199999999999E-02    7.475623545849018E+02
                       80    8.546700000000000E-02    7.455510638351309E+02
                       90    9.374900000000000E-02    7.530127158600732E+02
                      100    1.021360000000000E-01    7.254504139938558E+02
                      110    1.105010000000000E-01    7.294783432445712E+02
                      120    1.189290000000000E-01    7.296867670168299E+02
                      130    1.273180000000000E-01    7.358962760480208E+02
                      140    1.356180000000000E-01    7.339965452445963E+02
                      150    1.443010000000000E-01    7.392581741091925E+02
                      160    1.524570000000000E-01    7.403242716821026E+02
                      170    1.607400000000000E-01    7.311698555301657E+02
                      180    1.692110000000000E-01    7.356695242926342E+02
                      190    1.775630000000000E-01    7.273224603297865E+02
                      200    1.854810000000000E-01    7.380553027287175E+02
                      210    1.936530000000000E-01    7.176887529929210E+02
                      220    2.020640000000000E-01    7.194469655287510E+02
                      230    2.104820000000000E-01    7.151730450291850E+02
                      240    2.188940000000000E-01    7.238450301785782E+02
                      250    2.273390000000000E-01    7.153772872482473E+02
                      260    2.356250000000000E-01    7.157712724372921E+02
                      270    2.439970000000000E-01    7.481197749492920E+02
                      280    2.528380000000000E-01    7.228248883319054E+02
                      290    2.612210000000000E-01    7.186645662767120E+02
                      300    2.695340000000000E-01    7.362330052589776E+02
                      310    2.780170000000000E-01    7.272000188193840E+02
                      320    2.863070000000000E-01    7.116501829346281E+02
                      330    2.946720000000000E-01    7.050974332267648E+02
                      340    3.031290000000000E-01    7.169919726469749E+02
                      350    3.116120000000000E-01    7.055981351326358E+02
                      360    3.200330000000000E-01    7.220172556446039E+02
                      370    3.284880000000000E-01    7.029920223226050E+02
                      380    3.368300000000000E-01    7.018818032747847E+02
                      390    3.451020000000000E-01    7.233618691828151E+02
                      400    3.535810000000000E-01    7.016344321045432E+02
                      410    3.618580000000000E-01    7.166325275473530E+02
                      420    3.701600000000000E-01    7.013915174675927E+02
                      430    3.785160000000000E-01    7.152808855914275E+02
                      440    3.868190000000000E-01    7.179028967313353E+02
                      450    3.951230000000000E-01    7.084051261014706E+02
                      460    4.034690000000000E-01    7.176106966375321E+02
                      470    4.116770000000000E-01    7.131599552541844E+02
                      480    4.200180000000000E-01    7.092386853718828E+02
                      490    4.279970000000000E-01    7.033526353955594E+02
