#                 1000000                    lines
#       Iterationsschritt                     Zeit       Bester Fitnesswert
                        1    7.012000000000001E-03    9.749991797345904E+02
                       10    1.890300000000000E-02    8.167438545272591E+02
                       20    2.706300000000000E-02    7.861279827660159E+02
                       30    3.479600000000000E-02    7.531810387059289E+02
                       40    4.279300000000000E-02    7.531810387059289E+02
                       50    5.124700000000000E-02    7.531810387059289E+02
                       60    5.970600000000000E-02    7.505563113494388E+02
                       70    6.812799999999999E-02    7.356937095884239E+02
                       80    7.595800000000000E-02    7.298268695498609E+02
                       90    8.430300000000000E-02    7.149642677888457E+02
                      100    9.284600000000000E-02    7.149642677888457E+02
                      110    1.011200000000000E-01    7.149642677888457E+02
                      120    1.093600000000000E-01    7.149642677888457E+02
                      130    1.176670000000000E-01    7.149642677888457E+02
                      140    1.258240000000000E-01    7.149642677888457E+02
                      150    1.341700000000000E-01    7.149642677888457E+02
                      160    1.425170000000000E-01    7.149642677888457E+02
                      170    1.508480000000000E-01    7.149642677888457E+02
                      180    1.595850000000000E-01    7.149642677888457E+02
                      190    1.680000000000000E-01    7.149642677888457E+02
                      200    1.766160000000000E-01    7.149642677888457E+02
                      210    1.851300000000000E-01    7.149642677888457E+02
                      220    1.934110000000000E-01    7.149642677888457E+02
                      230    2.019520000000000E-01    7.149642677888457E+02
                      240    2.104520000000000E-01    7.149642677888457E+02
                      250    2.187970000000000E-01    7.149642677888457E+02
                      260    2.274710000000000E-01    7.149642677888457E+02
                      270    2.360980000000000E-01    7.149642677888457E+02
                      280    2.447390000000000E-01    7.149642677888457E+02
                      290    2.528640000000000E-01    7.149642677888457E+02
                      300    2.611570000000000E-01    7.149642677888457E+02
                      310    2.695230000000000E-01    7.149642677888457E+02
                      320    2.777880000000000E-01    7.149642677888457E+02
                      330    2.862950000000000E-01    7.149642677888457E+02
                      340    2.949940000000000E-01    7.149642677888457E+02
                      350    3.035860000000000E-01    7.149642677888457E+02
                      360    3.119820000000000E-01    7.149642677888457E+02
                      370    3.203240000000000E-01    7.149642677888457E+02
                      380    3.285810000000000E-01    7.149642677888457E+02
                      390    3.370530000000000E-01    7.149642677888457E+02
                      400    3.453700000000000E-01    7.149642677888457E+02
                      410    3.536100000000000E-01    7.149642677888457E+02
                      420    3.625060000000000E-01    7.149642677888457E+02
                      430    3.711120000000000E-01    7.149642677888457E+02
                      440    3.796700000000000E-01    7.149642677888457E+02
                      450    3.880760000000000E-01    6.924573076572049E+02
                      460    3.962030000000000E-01    6.924573076572049E+02
                      470    4.042840000000000E-01    6.889074842650490E+02
                      480    4.126410000000000E-01    6.889074842650490E+02
                      490    4.208920000000000E-01    6.889074842650490E+02
                      500    4.291070000000000E-01    6.889074842650490E+02
                      510    4.377640000000000E-01    6.889074842650490E+02
                      520    4.461850000000000E-01    6.889074842650490E+02
                      530    4.545370000000000E-01    6.889074842650490E+02
                      540    4.630150000000000E-01    6.889074842650490E+02
                      550    4.713670000000000E-01    6.889074842650490E+02
                      560    4.798000000000000E-01    6.889074842650490E+02
                      570    4.881270000000000E-01    6.889074842650490E+02
                      580    4.966060000000000E-01    6.889074842650490E+02
                      590    5.050750000000001E-01    6.889074842650490E+02
                      600    5.135660000000000E-01    6.889074842650490E+02
                      610    5.220750000000001E-01    6.889074842650490E+02
                      620    5.305610000000001E-01    6.889074842650490E+02
                      630    5.389730000000000E-01    6.889074842650490E+02
                      640    5.473410000000000E-01    6.889074842650490E+02
                      650    5.555260000000000E-01    6.889074842650490E+02
                      660    5.628740000000000E-01    6.889074842650490E+02
                      670    5.715040000000000E-01    6.889074842650490E+02
                      680    5.801230000000001E-01    6.889074842650490E+02
                      690    5.885250000000000E-01    6.889074842650490E+02
                      700    5.967480000000001E-01    6.889074842650490E+02
