#                 1000000                    lines
#       Iterationsschritt                     Zeit       Bester Fitnesswert
                        1    6.945000000000000E-03    9.166081860921655E+02
                       10    1.941900000000000E-02    7.755210531569167E+02
                       20    2.811300000000000E-02    7.467881766231365E+02
                       30    3.614899999999999E-02    7.467881766231365E+02
                       40    4.418700000000000E-02    7.467881766231365E+02
                       50    5.259900000000000E-02    7.467881766231365E+02
                       60    6.169000000000000E-02    7.467881766231365E+02
                       70    6.977200000000000E-02    7.467881766231365E+02
                       80    7.816700000000000E-02    7.467881766231365E+02
                       90    8.625200000000001E-02    7.464921400993164E+02
                      100    9.489300000000001E-02    7.464921400993164E+02
                      110    1.032980000000000E-01    7.464921400993164E+02
                      120    1.115960000000000E-01    7.464921400993164E+02
                      130    1.202880000000000E-01    7.464921400993164E+02
                      140    1.285960000000000E-01    7.464921400993164E+02
                      150    1.370430000000000E-01    7.464921400993164E+02
                      160    1.450690000000000E-01    7.436082919981211E+02
                      170    1.536580000000000E-01    7.436082919981211E+02
                      180    1.619000000000000E-01    7.436082919981211E+02
                      190    1.698990000000000E-01    7.384809820297369E+02
                      200    1.780120000000000E-01    7.265355831949928E+02
                      210    1.864340000000000E-01    7.265355831949928E+02
                      220    1.946400000000000E-01    6.993549087590804E+02
                      230    2.031930000000000E-01    6.993549087590804E+02
                      240    2.112750000000000E-01    6.993549087590804E+02
                      250    2.196250000000000E-01    6.966691480974577E+02
                      260    2.279870000000000E-01    6.966691480974577E+02
                      270    2.362380000000000E-01    6.966691480974577E+02
                      280    2.446260000000000E-01    6.966691480974577E+02
                      290    2.528790000000000E-01    6.966691480974577E+02
                      300    2.613680000000000E-01    6.966691480974577E+02
                      310    2.696670000000000E-01    6.966691480974577E+02
                      320    2.781030000000000E-01    6.909881151196022E+02
                      330    2.864040000000000E-01    6.909881151196022E+02
                      340    2.947550000000000E-01    6.909881151196022E+02
                      350    3.027900000000000E-01    6.909881151196022E+02
                      360    3.110540000000000E-01    6.909881151196022E+02
                      370    3.194320000000000E-01    6.909881151196022E+02
                      380    3.279240000000000E-01    6.909881151196022E+02
                      390    3.364570000000000E-01    6.909881151196022E+02
                      400    3.451350000000000E-01    6.909881151196022E+02
                      410    3.534300000000000E-01    6.909881151196022E+02
                      420    3.616900000000000E-01    6.909881151196022E+02
                      430    3.699070000000000E-01    6.909881151196022E+02
                      440    3.788810000000000E-01    6.909881151196022E+02
                      450    3.871540000000000E-01    6.909881151196022E+02
                      460    3.955600000000000E-01    6.909881151196022E+02
                      470    4.038310000000000E-01    6.909881151196022E+02
                      480    4.121120000000000E-01    6.909881151196022E+02
                      490    4.204250000000000E-01    6.909881151196022E+02
                      500    4.289300000000000E-01    6.909881151196022E+02
                      510    4.371900000000000E-01    6.909881151196022E+02
                      520    4.455030000000000E-01    6.909881151196022E+02
                      530    4.538840000000000E-01    6.909881151196022E+02
                      540    4.622420000000000E-01    6.909881151196022E+02
                      550    4.707350000000000E-01    6.909881151196022E+02
                      560    4.789750000000000E-01    6.909881151196022E+02
                      570    4.873630000000000E-01    6.909881151196022E+02
                      580    4.960030000000000E-01    6.909881151196022E+02
                      590    5.043430000000000E-01    6.909881151196022E+02
                      600    5.125780000000000E-01    6.909881151196022E+02
                      610    5.212210000000000E-01    6.909881151196022E+02
                      620    5.297350000000001E-01    6.909881151196022E+02
                      630    5.381520000000001E-01    6.909881151196022E+02
                      640    5.463480000000001E-01    6.909881151196022E+02
                      650    5.545040000000000E-01    6.909881151196022E+02
                      660    5.629060000000000E-01    6.909881151196022E+02
                      670    5.711550000000001E-01    6.909881151196022E+02
                      680    5.794480000000001E-01    6.909881151196022E+02
                      690    5.881870000000000E-01    6.909881151196022E+02
                      700    5.966910000000001E-01    6.909881151196022E+02
                      710    6.049640000000001E-01    6.909881151196022E+02
                      720    6.133120000000001E-01    6.909881151196022E+02
                      730    6.216090000000001E-01    6.909881151196022E+02
                      740    6.300130000000000E-01    6.909881151196022E+02
                      750    6.383020000000000E-01    6.909881151196022E+02
                      760    6.465000000000001E-01    6.909881151196022E+02
                      770    6.553060000000001E-01    6.909881151196022E+02
                      780    6.636440000000000E-01    6.909881151196022E+02
                      790    6.718000000000001E-01    6.909881151196022E+02
                      800    6.798690000000001E-01    6.909881151196022E+02
                      810    6.882860000000001E-01    6.909881151196022E+02
                      820    6.968350000000000E-01    6.909881151196022E+02
                      830    7.051530000000000E-01    6.909881151196022E+02
                      840    7.135400000000001E-01    6.909881151196022E+02
                      850    7.218520000000000E-01    6.909881151196022E+02
                      860    7.304560000000000E-01    6.909881151196022E+02
                      870    7.386450000000000E-01    6.909881151196022E+02
                      880    7.467810000000000E-01    6.909881151196022E+02
                      890    7.551570000000001E-01    6.909881151196022E+02
                      900    7.636240000000001E-01    6.909881151196022E+02
                      910    7.719300000000000E-01    6.909881151196022E+02
                      920    7.803590000000000E-01    6.909881151196022E+02
                      930    7.887640000000000E-01    6.909881151196022E+02
                      940    7.972840000000000E-01    6.909881151196022E+02
                      950    8.057340000000001E-01    6.909881151196022E+02
                      960    8.138610000000001E-01    6.909881151196022E+02
                      970    8.223010000000001E-01    6.909881151196022E+02
                      980    8.305850000000000E-01    6.909881151196022E+02
                      990    8.392530000000000E-01    6.909881151196022E+02
                     1000    8.476540000000000E-01    6.909881151196022E+02
                     1010    8.560170000000000E-01    6.909881151196022E+02
