#                 1000000                    lines
#       Iterationsschritt                     Zeit                <Fitness>
                        1    9.575230000000000E-01    1.664489639087315E+05
                       10    2.864455000000000E+00    1.131855631646793E+05
                       20    4.632539000000000E+00    5.031209744341127E+04
                       30    6.412936000000000E+00    4.003634428179286E+04
                       40    8.293369999999999E+00    3.636176265934268E+04
                       50    1.016332700000000E+01    3.440237832250653E+04
                       60    1.220077900000000E+01    3.329655051983741E+04
                       70    1.420712300000000E+01    3.170694070883246E+04
                       80    1.604002800000000E+01    3.176892653608028E+04
                       90    1.781699800000000E+01    3.132463098966537E+04
                      100    1.964663300000000E+01    3.172738742704990E+04
                      110    2.132137600000000E+01    3.028887018374242E+04
                      120    2.330487600000000E+01    2.971904271197209E+04
                      130    2.530838000000000E+01    2.938079048967036E+04
                      140    2.735250800000000E+01    2.900053025767139E+04
                      150    2.925234400000000E+01    2.804848096319934E+04
                      160    3.108273800000000E+01    2.794702254591845E+04
                      170    3.296501900000000E+01    2.767336589301291E+04
                      180    3.476150800000000E+01    2.775560782900578E+04
                      190    3.662097900000000E+01    2.745256351673903E+04
                      200    3.838966500000000E+01    2.723078436682924E+04
                      210    4.055492700000000E+01    2.696116906314682E+04
                      220    4.245990500000000E+01    2.688207802573402E+04
                      230    4.452136400000000E+01    2.677749724194053E+04
                      240    4.633033200000000E+01    2.619568389506762E+04
                      250    4.823112200000000E+01    2.603328925722204E+04
                      260    5.025067000000000E+01    2.593955911719419E+04
                      270    5.216112800000000E+01    2.577072012541637E+04
                      280    5.407647799999999E+01    2.570084753480643E+04
                      290    5.616430300000000E+01    2.557510577171228E+04
                      300    5.825826000000000E+01    2.562564198185308E+04
                      310    6.029743400000000E+01    2.593992605430634E+04
                      320    6.242831700000000E+01    2.559982926411395E+04
                      330    6.447964700000000E+01    2.564169250913357E+04
                      340    6.652708600000000E+01    2.550681449444460E+04
                      350    6.847758100000000E+01    2.574376570085026E+04
                      360    7.046524400000000E+01    2.545815148921751E+04
                      370    7.248157800000000E+01    2.554368364982438E+04
                      380    7.459695100000000E+01    2.536524986356811E+04
                      390    7.670212500000000E+01    2.523257134644355E+04
                      400    7.856333099999999E+01    2.531762849639971E+04
                      410    8.048136599999999E+01    2.521556460603315E+04
                      420    8.237892800000000E+01    2.502857783144597E+04
                      430    8.455751800000000E+01    2.489452791840058E+04
                      440    8.660461800000000E+01    2.496766142893228E+04
                      450    8.874020299999999E+01    2.497108003221291E+04
                      460    9.082072699999999E+01    2.482041744778733E+04
                      470    9.275244300000000E+01    2.460731127509417E+04
                      480    9.466609900000000E+01    2.459246579114619E+04
                      490    9.652899200000000E+01    2.450301748078886E+04
                      500    9.876241899999999E+01    2.496112670487702E+04
                      510    1.008087060000000E+02    2.543890196282999E+04
                      520    1.027225010000000E+02    2.503136129544105E+04
                      530    1.047827460000000E+02    2.479039701690559E+04
                      540    1.066684470000000E+02    2.495141142977100E+04
                      550    1.088857600000000E+02    2.512763626391408E+04
                      560    1.107631440000000E+02    2.510743044366062E+04
                      570    1.126256680000000E+02    2.517506018345616E+04
                      580    1.146693430000000E+02    2.531414290917340E+04
                      590    1.168736130000000E+02    2.553941475139862E+04
                      600    1.189829090000000E+02    2.486050989575943E+04
                      610    1.209534790000000E+02    2.466796458527071E+04
                      620    1.228076180000000E+02    2.467782838758708E+04
                      630    1.246838620000000E+02    2.431706716228365E+04
                      640    1.267762200000000E+02    2.456616758241074E+04
                      650    1.288757550000000E+02    2.461650466425464E+04
                      660    1.308753130000000E+02    2.453257245216594E+04
                      670    1.326783610000000E+02    2.429349563206937E+04
                      680    1.344853420000000E+02    2.456736506370662E+04
                      690    1.364078040000000E+02    2.452194620020421E+04
                      700    1.383858430000000E+02    2.457673929922381E+04
                      710    1.401138620000000E+02    2.483952402700852E+04
                      720    1.422564090000000E+02    2.452201233409184E+04
                      730    1.441680350000000E+02    2.462124452159782E+04
                      740    1.462554600000000E+02    2.477221927572042E+04
                      750    1.481339770000000E+02    2.417961886173438E+04
                      760    1.501849490000000E+02    2.444573717029830E+04
                      770    1.521225700000000E+02    2.441853643368079E+04
                      780    1.542490580000000E+02    2.425514227220555E+04
                      790    1.561071790000000E+02    2.413366353367197E+04
                      800    1.580129890000000E+02    2.428957057131879E+04
                      810    1.601586520000000E+02    2.395984862608674E+04
                      820    1.622501760000000E+02    2.400428372141004E+04
                      830    1.642397520000000E+02    2.446138959464371E+04
                      840    1.660345550000000E+02    2.438474728918121E+04
                      850    1.680863550000000E+02    2.442513745959848E+04
                      860    1.701526600000000E+02    2.441833876454753E+04
                      870    1.719951210000000E+02    2.427683950171197E+04
                      880    1.742242950000000E+02    2.423411954744525E+04
                      890    1.761360230000000E+02    2.445126231675238E+04
                      900    1.783027220000000E+02    2.439209592670604E+04
                      910    1.801622550000000E+02    2.417488442002593E+04
                      920    1.824341570000000E+02    2.411126795671368E+04
                      930    1.846219220000000E+02    2.409447262273314E+04
                      940    1.867315730000000E+02    2.398469616365935E+04
