#                 1000000                    lines
#       Iterationsschritt                     Zeit                <Fitness>
                      660    2.539097180000000E+02    2.548839234566692E+04
                      670    2.578221740000000E+02    2.555540727277099E+04
                      680    2.615489660000000E+02    2.568083014573374E+04
                      690    2.658118150000000E+02    2.537742060032874E+04
                      700    2.694063250000000E+02    2.549335534746686E+04
                      710    2.731066780000000E+02    2.538931751482533E+04
                      720    2.768413850000000E+02    2.546281490553883E+04
                      730    2.804607870000000E+02    2.536912805427057E+04
                      740    2.841863150000000E+02    2.495288864580742E+04
                      750    2.878524610000000E+02    2.504011163258773E+04
                      760    2.917583790000000E+02    2.534121705775493E+04
                      770    2.956265570000000E+02    2.536571844676246E+04
                      780    2.992152750000000E+02    2.488248244923886E+04
                      790    3.030833110000000E+02    2.453821026397093E+04
                      800    3.072551280000000E+02    2.452463647641531E+04
                      810    3.117286680000000E+02    2.431323655488931E+04
                      820    3.156353900000000E+02    2.437916596493892E+04
                      830    3.198189180000000E+02    2.445909441614558E+04
                      840    3.241094680000000E+02    2.428489989725217E+04
                      850    3.282175370000000E+02    2.432165569585066E+04
                      860    3.324076620000000E+02    2.418313105520547E+04
                      870    3.365356620000000E+02    2.430719668773713E+04
                      880    3.404220770000000E+02    2.427278666202867E+04
                      890    3.443506740000000E+02    2.433447056299178E+04
                      900    3.486141890000000E+02    2.424771125253327E+04
                      910    3.529722330000000E+02    2.463037516337954E+04
                      920    3.568690250000000E+02    2.437222990544742E+04
                      930    3.607139470000000E+02    2.461256008300171E+04
                      940    3.644866270000000E+02    2.427417855310084E+04
                      950    3.684922070000000E+02    2.426276759072317E+04
                      960    3.728239280000000E+02    2.423908979623403E+04
                      970    3.765948680000000E+02    2.418350976256900E+04
                      980    3.803940610000000E+02    2.421582247064749E+04
                      990    3.842320840000000E+02    2.415430106932428E+04
                     1000    3.883403260000000E+02    2.404303593673860E+04
                     1010    3.926973640000000E+02    2.412862703404088E+04
                     1020    3.972203730000000E+02    2.442061337217758E+04
                     1030    4.010721970000000E+02    2.443212738065776E+04
                     1040    4.053478610000000E+02    2.438892550119113E+04
                     1050    4.091548150000000E+02    2.447419440596146E+04
                     1060    4.129035250000000E+02    2.421913254188892E+04
                     1070    4.169411950000000E+02    2.418798806168784E+04
                     1080    4.211393930000000E+02    2.447541052251069E+04
                     1090    4.251266940000000E+02    2.437027867227257E+04
                     1100    4.291658050000000E+02    2.435552214478186E+04
                     1110    4.325811860000000E+02    2.412413345520236E+04
                     1120    4.367057260000000E+02    2.417151866751676E+04
                     1130    4.404478270000000E+02    2.409698134501322E+04
                     1140    4.444735480000000E+02    2.409488950079081E+04
                     1150    4.483902120000000E+02    2.410404121629528E+04
                     1160    4.518976290000000E+02    2.400285273459849E+04
                     1170    4.555243850000000E+02    2.416203669364072E+04
                     1180    4.588965690000000E+02    2.396560527754695E+04
                     1190    4.630132040000000E+02    2.371709703096446E+04
                     1200    4.672230740000000E+02    2.384989235098461E+04
                     1210    4.711766850000000E+02    2.384248692722342E+04
                     1220    4.749969340000000E+02    2.379267182671242E+04
                     1230    4.791280360000000E+02    2.398095586611357E+04
                     1240    4.831486270000000E+02    2.391386353351169E+04
                     1250    4.870468960000000E+02    2.404215187919261E+04
                     1260    4.910773220000000E+02    2.397045954288461E+04
                     1270    4.953397330000000E+02    2.398385309831297E+04
                     1280    4.992961640000000E+02    2.404803932939386E+04
                     1290    5.032014510000000E+02    2.414487411970427E+04
                     1300    5.068369200000000E+02    2.420912905286831E+04
                     1310    5.111045800000000E+02    2.404947405708459E+04
                     1320    5.155505469999999E+02    2.376662143372526E+04
                     1330    5.199019800000000E+02    2.381431710771260E+04
                     1340    5.238738589999999E+02    2.368378865904808E+04
                     1350    5.277643370000000E+02    2.374483967031375E+04
                     1360    5.309501200000000E+02    2.411938101701139E+04
                     1370    5.344803280000000E+02    2.424826930038501E+04
                     1380    5.387647820000000E+02    2.401797905732608E+04
                     1390    5.426155950000000E+02    2.364949891445973E+04
                     1400    5.466706140000000E+02    2.350709722783210E+04
                     1410    5.509610240000000E+02    2.336082174232032E+04
                     1420    5.554892159999999E+02    2.335634918113100E+04
                     1430    5.594888950000000E+02    2.328388612085505E+04
                     1440    5.637886589999999E+02    2.321721841599734E+04
                     1450    5.675882519999999E+02    2.328044283288106E+04
                     1460    5.718522140000000E+02    2.333240002882155E+04
