#                 1000000                    lines
#       Iterationsschritt                     Zeit       Bester Fitnesswert
                        1    9.575230000000000E-01    3.311495848628138E+04
                       10    2.864455000000000E+00    2.631593370619372E+04
                       20    4.632539000000000E+00    2.602984539589629E+04
                       30    6.412936000000000E+00    2.536212848898326E+04
                       40    8.293369999999999E+00    2.414334573633888E+04
                       50    1.016332700000000E+01    2.410412002137231E+04
                       60    1.220077900000000E+01    2.343561853683654E+04
                       70    1.420712300000000E+01    2.343561853683654E+04
                       80    1.604002800000000E+01    2.341461386722121E+04
                       90    1.781699800000000E+01    2.246171251188260E+04
                      100    1.964663300000000E+01    2.237842912142405E+04
                      110    2.132137600000000E+01    2.237842912142405E+04
                      120    2.330487600000000E+01    2.237842912142405E+04
                      130    2.530838000000000E+01    2.237842912142405E+04
                      140    2.735250800000000E+01    2.223040908507764E+04
                      150    2.925234400000000E+01    2.207206268176997E+04
                      160    3.108273800000000E+01    2.207206268176997E+04
                      170    3.296501900000000E+01    2.207206268176997E+04
                      180    3.476150800000000E+01    2.207206268176997E+04
                      190    3.662097900000000E+01    2.207206268176997E+04
                      200    3.838966500000000E+01    2.207206268176997E+04
                      210    4.055492700000000E+01    2.207206268176997E+04
                      220    4.245990500000000E+01    2.207206268176997E+04
                      230    4.452136400000000E+01    2.207206268176997E+04
                      240    4.633033200000000E+01    2.207206268176997E+04
                      250    4.823112200000000E+01    2.201876438662433E+04
                      260    5.025067000000000E+01    2.201876438662433E+04
                      270    5.216112800000000E+01    2.201876438662433E+04
                      280    5.407647799999999E+01    2.201876438662433E+04
                      290    5.616430300000000E+01    2.201876438662433E+04
                      300    5.825826000000000E+01    2.201876438662433E+04
                      310    6.029743400000000E+01    2.201876438662433E+04
                      320    6.242831700000000E+01    2.201876438662433E+04
                      330    6.447964700000000E+01    2.201876438662433E+04
                      340    6.652708600000000E+01    2.201876438662433E+04
                      350    6.847758100000000E+01    2.201876438662433E+04
                      360    7.046524400000000E+01    2.201876438662433E+04
                      370    7.248157800000000E+01    2.201876438662433E+04
                      380    7.459695100000000E+01    2.201876438662433E+04
                      390    7.670212500000000E+01    2.201876438662433E+04
                      400    7.856333099999999E+01    2.201876438662433E+04
                      410    8.048136599999999E+01    2.201876438662433E+04
                      420    8.237892800000000E+01    2.201876438662433E+04
                      430    8.455751800000000E+01    2.201876438662433E+04
                      440    8.660461800000000E+01    2.201876438662433E+04
                      450    8.874020299999999E+01    2.201876438662433E+04
                      460    9.082072699999999E+01    2.201876438662433E+04
                      470    9.275244300000000E+01    2.201876438662433E+04
                      480    9.466609900000000E+01    2.201876438662433E+04
                      490    9.652899200000000E+01    2.201876438662433E+04
                      500    9.876241899999999E+01    2.201876438662433E+04
                      510    1.008087060000000E+02    2.199108384210641E+04
                      520    1.027225010000000E+02    2.197617108205078E+04
                      530    1.047827460000000E+02    2.197617108205078E+04
                      540    1.066684470000000E+02    2.197617108205078E+04
                      550    1.088857600000000E+02    2.197617108205078E+04
                      560    1.107631440000000E+02    2.197617108205078E+04
                      570    1.126256680000000E+02    2.197617108205078E+04
                      580    1.146693430000000E+02    2.197617108205078E+04
                      590    1.168736130000000E+02    2.197617108205078E+04
                      600    1.189829090000000E+02    2.185523837749752E+04
                      610    1.209534790000000E+02    2.185523837749752E+04
                      620    1.228076180000000E+02    2.185523837749752E+04
                      630    1.246838620000000E+02    2.185523837749752E+04
                      640    1.267762200000000E+02    2.185523837749752E+04
                      650    1.288757550000000E+02    2.185523837749752E+04
                      660    1.308753130000000E+02    2.185523837749752E+04
                      670    1.326783610000000E+02    2.185523837749752E+04
                      680    1.344853420000000E+02    2.185523837749752E+04
                      690    1.364078040000000E+02    2.185523837749752E+04
                      700    1.383858430000000E+02    2.185523837749752E+04
                      710    1.401138620000000E+02    2.185523837749752E+04
                      720    1.422564090000000E+02    2.185523837749752E+04
                      730    1.441680350000000E+02    2.185523837749752E+04
                      740    1.462554600000000E+02    2.185523837749752E+04
