#                 1000000                    lines
#       Iterationsschritt                     Zeit       Bester Fitnesswert
                     3480    7.232812181250000E+02    5.686861330475723E+02
                     3490    7.253470157500000E+02    5.686861330475723E+02
                     3500    7.274249250000000E+02    5.686861330475723E+02
                     3510    7.295418562500000E+02    5.686861330475723E+02
                     3520    7.317459320000000E+02    5.686861330475723E+02
                     3530    7.338359637500000E+02    5.686861330475723E+02
                     3540    7.359202493750000E+02    5.686861330475723E+02
                     3550    7.380236962500001E+02    5.686861330475723E+02
                     3560    7.401311582500000E+02    5.686861330475723E+02
                     3570    7.422045184999999E+02    5.686861330475723E+02
                     3580    7.443191181250000E+02    5.686861330475723E+02
                     3590    7.464242848750000E+02    5.686861330475723E+02
                     3600    7.484998132500000E+02    5.686861330475723E+02
                     3610    7.506324838750000E+02    5.686861330475723E+02
                     3620    7.527117486250000E+02    5.686861330475723E+02
                     3630    7.547993110000000E+02    5.686861330475723E+02
                     3640    7.568649287500000E+02    5.686861330475723E+02
                     3650    7.589588816250000E+02    5.686861330475723E+02
                     3660    7.610454686250000E+02    5.686861330475723E+02
                     3670    7.631107985000000E+02    5.686861330475723E+02
                     3680    7.652041346250001E+02    5.686861330475723E+02
                     3690    7.672686343750000E+02    5.686861330475723E+02
                     3700    7.693312846250000E+02    5.686861330475723E+02
                     3710    7.713811441250000E+02    5.686861330475723E+02
                     3720    7.734333031250000E+02    5.686861330475723E+02
                     3730    7.754664343749999E+02    5.686861330475723E+02
                     3740    7.775824753749999E+02    5.686861330475723E+02
                     3750    7.796513706250000E+02    5.686861330475723E+02
                     3760    7.816971285000000E+02    5.686861330475723E+02
                     3770    7.837729217500000E+02    5.686861330475723E+02
                     3780    7.858421920000000E+02    5.686861330475723E+02
                     3790    7.879323241250000E+02    5.686861330475723E+02
                     3800    7.900114851250000E+02    5.686861330475723E+02
                     3810    7.921209450000000E+02    5.686861330475723E+02
                     3820    7.941819937499999E+02    5.686861330475723E+02
                     3830    7.962464958750001E+02    5.686861330475723E+02
                     3840    7.982840781250000E+02    5.686861330475723E+02
                     3850    8.003355286250001E+02    5.686861330475723E+02
                     3860    8.024126395000000E+02    5.686861330475723E+02
                     3870    8.044611138750000E+02    5.686861330475723E+02
                     3880    8.065353696250000E+02    5.686861330475723E+02
                     3890    8.085572332500000E+02    5.686861330475723E+02
                     3900    8.105791930000000E+02    5.686861330475723E+02
                     3910    8.126757138750000E+02    5.686861330475723E+02
                     3920    8.147399932500000E+02    5.686861330475723E+02
                     3930    8.168528041250000E+02    5.686861330475723E+02
                     3940    8.189231422500000E+02    5.686861330475723E+02
                     3950    8.210325341250000E+02    5.686861330475723E+02
                     3960    8.231078170000000E+02    5.686861330475723E+02
                     3970    8.251785973750000E+02    5.686861330475723E+02
                     3980    8.272562787500000E+02    5.686861330475723E+02
                     3990    8.292878735000000E+02    5.686861330475723E+02
                     4000    8.313488886250000E+02    5.686861330475723E+02
