#                 1000000                    lines
#       Iterationsschritt                     Zeit       Bester Fitnesswert
                        1    6.830525000000000E-02    9.036523528552229E+02
                      100    1.796578250000000E+00    6.031245182837057E+02
                      200    3.551397500000000E+00    5.933938262312315E+02
                      300    5.288429500000000E+00    5.933938262312315E+02
                      400    7.021016750000000E+00    5.933938262312315E+02
                      500    8.726515000000001E+00    5.933938262312315E+02
                      600    1.047663850000000E+01    5.922794873959760E+02
                      700    1.223054675000000E+01    5.922794873959760E+02
                      800    1.394516900000000E+01    5.922794873959760E+02
                      900    1.573000050000000E+01    5.895302722796085E+02
                     1000    1.748388700000000E+01    5.895302722796085E+02
                     1100    1.917832675000000E+01    5.895302722796085E+02
                     1200    2.092141275000000E+01    5.885692317596843E+02
                     1300    2.264852025000000E+01    5.885692317596843E+02
                     1400    2.439402200000000E+01    5.885692317596843E+02
                     1500    2.617126525000000E+01    5.885692317596843E+02
                     1600    2.791982975000000E+01    5.885692317596843E+02
                     1700    2.964467950000000E+01    5.885692317596843E+02
                     1800    3.140383650000000E+01    5.885692317596843E+02
                     1900    3.317784575000000E+01    5.885692317596843E+02
                     2000    3.494496475000000E+01    5.885462539988548E+02
                     2100    3.670661225000000E+01    5.885462539988548E+02
                     2200    3.843115000000000E+01    5.869211856779054E+02
                     2300    4.018527400000000E+01    5.869211856779054E+02
                     2400    4.193576450000000E+01    5.869211856779054E+02
                     2500    4.368833550000000E+01    5.869211856779054E+02
                     2600    4.536680275000001E+01    5.869211856779054E+02
                     2700    4.704910150000000E+01    5.828681962240377E+02
                     2800    4.873567850000000E+01    5.828681962240377E+02
                     2900    5.043356475000000E+01    5.828681962240377E+02
                     3000    5.197415375000000E+01    5.828681962240377E+02
                     3100    5.369462775000000E+01    5.828681962240377E+02
                     3200    5.541802450000000E+01    5.828681962240377E+02
                     3300    5.697976150000000E+01    5.828681962240377E+02
                     3400    5.871239200000000E+01    5.828681962240377E+02
                     3500    6.043228850000000E+01    5.828681962240377E+02
                     3600    6.211078350000000E+01    5.828681962240377E+02
                     3700    6.382655125000000E+01    5.818968118797450E+02
                     3800    6.558937850000000E+01    5.818968118797450E+02
                     3900    6.732732849999999E+01    5.801981109622669E+02
                     4000    6.903522074999999E+01    5.801981109622669E+02
                     4100    7.079913499999999E+01    5.801981109622669E+02
                     4200    7.256553325000000E+01    5.801981109622669E+02
                     4300    7.430225625000000E+01    5.801981109622669E+02
                     4400    7.600738249999999E+01    5.801981109622669E+02
                     4500    7.772118250000000E+01    5.801981109622669E+02
                     4600    7.946549225000000E+01    5.801981109622669E+02
                     4700    8.116908850000000E+01    5.801981109622669E+02
                     4800    8.288698525000000E+01    5.801981109622669E+02
                     4900    8.459183775000000E+01    5.801981109622669E+02
                     5000    8.627426550000000E+01    5.801981109622669E+02
                     5100    8.800852100000000E+01    5.793124497975225E+02
                     5200    8.973239525000000E+01    5.793124497975225E+02
                     5300    9.140897575000000E+01    5.793124497975225E+02
                     5400    9.313671325000000E+01    5.793124497975225E+02
                     5500    9.487739699999999E+01    5.793124497975225E+02
                     5600    9.663159024999999E+01    5.793124497975225E+02
                     5700    9.830255174999999E+01    5.793124497975225E+02
                     5800    9.998937224999999E+01    5.793124497975225E+02
                     5900    1.018290375000000E+02    5.793124497975225E+02
                     6000    1.035641770000000E+02    5.793124497975225E+02
                     6100    1.052586962500000E+02    5.793124497975225E+02
                     6200    1.069620392500000E+02    5.793124497975225E+02
                     6300    1.086683112500000E+02    5.793124497975225E+02
                     6400    1.103476240000000E+02    5.793124497975225E+02
                     6500    1.122353617500000E+02    5.793124497975225E+02
                     6600    1.141957960000000E+02    5.793124497975225E+02
                     6700    1.161517032500000E+02    5.793124497975225E+02
                     6800    1.180699567500000E+02    5.793124497975225E+02
                     6900    1.199911667500000E+02    5.793124497975225E+02
                     7000    1.219436205000000E+02    5.793124497975225E+02
                     7100    1.239043712500000E+02    5.793124497975225E+02
                     7200    1.258671452500000E+02    5.793124497975225E+02
                     7300    1.278194142500000E+02    5.793124497975225E+02
                     7400    1.297937242500000E+02    5.793124497975225E+02
                     7500    1.318082735000000E+02    5.774943085088544E+02
                     7600    1.338021137500000E+02    5.774943085088544E+02
                     7700    1.357471135000000E+02    5.774943085088544E+02
                     7800    1.376171470000000E+02    5.774943085088544E+02
                     7900    1.393371460000000E+02    5.774943085088544E+02
                     8000    1.410482005000000E+02    5.774943085088544E+02
                     8100    1.427819127500000E+02    5.763869641417036E+02
                     8200    1.445484852500000E+02    5.757723537636235E+02
                     8300    1.463266667500000E+02    5.691858791952515E+02
                     8400    1.480958677500000E+02    5.691858791952515E+02
                     8500    1.498859230000000E+02    5.691858791952515E+02
                     8600    1.516761995000000E+02    5.691858791952515E+02
                     8700    1.534173397500000E+02    5.691858791952515E+02
                     8800    1.552261452500000E+02    5.691858791952515E+02
                     8900    1.570276800000000E+02    5.691858791952515E+02
                     9000    1.587971187500000E+02    5.691858791952515E+02
                     9100    1.605666802500000E+02    5.691858791952515E+02
                     9200    1.623031330000000E+02    5.691858791952515E+02
                     9300    1.640999047500000E+02    5.691858791952515E+02
                     9400    1.657802717500000E+02    5.691858791952515E+02
                     9500    1.675796497500000E+02    5.691858791952515E+02
                     9600    1.692922177500000E+02    5.691858791952515E+02
                     9700    1.710128757500000E+02    5.691858791952515E+02
                     9800    1.727683707500000E+02    5.691858791952515E+02
                     9900    1.745441030000000E+02    5.691858791952515E+02
                    10000    1.762237125000000E+02    5.681774937823225E+02
                    10100    1.780218502500000E+02    5.672918326175779E+02
                    10200    1.797128092500000E+02    5.672918326175779E+02
                    10300    1.814305372500000E+02    5.672918326175779E+02
                    10400    1.831474510000000E+02    5.672918326175779E+02
                    10500    1.850624210000000E+02    5.672918326175779E+02
                    10600    1.868166782500000E+02    5.672918326175779E+02
                    10700    1.885620072500000E+02    5.672918326175779E+02
                    10800    1.903980430000000E+02    5.672918326175779E+02
                    10900    1.921507395000000E+02    5.672918326175779E+02
                    11000    1.935805407500000E+02    5.672918326175779E+02
                    11100    1.949543095000000E+02    5.672918326175779E+02
                    11200    1.967341317500000E+02    5.672918326175779E+02
                    11300    1.984385222500000E+02    5.672918326175779E+02
                    11400    2.001712035000000E+02    5.672918326175779E+02
                    11500    2.021807587500000E+02    5.672918326175779E+02
                    11600    2.041221422500000E+02    5.672918326175779E+02
                    11700    2.058486000000000E+02    5.672918326175779E+02
