#                 1000000                    lines
#       Iterationsschritt                     Zeit                <Fitness>
                    36500    6.695264300000000E+02    8.274611551414348E+02
                    36600    6.712173922500000E+02    8.425130708241011E+02
                    36700    6.729350245000001E+02    8.240542995581993E+02
                    36800    6.746301587500000E+02    8.875082286785431E+02
                    36900    6.763445875000000E+02    8.906241542740192E+02
                    37000    6.780508137500000E+02    8.330172834971631E+02
                    37100    6.798078510000000E+02    8.498022617449326E+02
                    37200    6.815666302500000E+02    8.287637006671245E+02
                    37300    6.833250717500000E+02    8.331280968438089E+02
                    37400    6.850995267500000E+02    8.452243634494429E+02
                    37500    6.868840685000000E+02    7.901753735764742E+02
                    37600    6.886721595000000E+02    8.187226606581372E+02
                    37700    6.904443035000000E+02    8.430916673373088E+02
                    37800    6.921994840000000E+02    8.305879546353525E+02
                    37900    6.939230655000000E+02    8.292013154117996E+02
                    38000    6.956601657500000E+02    8.556081150222842E+02
                    38100    6.974367747500000E+02    8.631575841035940E+02
                    38200    6.991921857500000E+02    8.424213500472177E+02
                    38300    7.009361082500000E+02    8.421686871954726E+02
                    38400    7.026706670000000E+02    8.289319168825108E+02
                    38500    7.044072915000000E+02    8.630125998213684E+02
                    38600    7.057356097500000E+02    8.150422431442084E+02
                    38700    7.069296050000000E+02    8.352187865025865E+02
                    38800    7.081408600000000E+02    8.613089077701912E+02
                    38900    7.093545432500000E+02    8.453792135142511E+02
                    39000    7.105838200000001E+02    8.804427801906278E+02
                    39100    7.117924225000000E+02    8.018104438101406E+02
                    39200    7.130157422500000E+02    8.307152103775509E+02
