#                   50000                    lines
#       Iterationsschritt                     Zeit                <Fitness>
                      570    7.808713000000000E+00    4.775461744402259E+04
                      580    7.939786250000000E+00    4.802164187217063E+04
                      590    8.072302749999999E+00    4.819367674792442E+04
                      600    8.203930249999999E+00    4.777602420024578E+04
                      610    8.335585000000000E+00    4.785633124862125E+04
                      620    8.471633749999999E+00    4.795149306217882E+04
                      630    8.602875999999998E+00    4.782020360653353E+04
                      640    8.733934750000000E+00    4.788298817080264E+04
                      650    8.864563749999999E+00    4.783600453220418E+04
                      660    8.996200499999999E+00    4.794589874629197E+04
                      670    9.126871999999999E+00    4.800772727946118E+04
                      680    9.257432999999999E+00    4.774944303896530E+04
                      690    9.388929749999999E+00    4.804935001218771E+04
                      700    9.529787499999999E+00    4.784880247316539E+04
                      710    9.662787249999999E+00    4.798694141904738E+04
                      720    9.794141499999999E+00    4.797139436376462E+04
                      730    9.926634499999999E+00    4.756534646130264E+04
                      740    1.006552350000000E+01    4.790632755174523E+04
                      750    1.019869750000000E+01    4.787507172504610E+04
                      760    1.032864475000000E+01    4.780004110473528E+04
                      770    1.046179875000000E+01    4.776989542114743E+04
                      780    1.059380675000000E+01    4.768523054063596E+04
                      790    1.072547650000000E+01    4.811558193479853E+04
                      800    1.085621700000000E+01    4.776782340794957E+04
                      810    1.098665125000000E+01    4.757586623428137E+04
                      820    1.111689400000000E+01    4.772914748140873E+04
                      830    1.124764075000000E+01    4.772750471280982E+04
                      840    1.137945825000000E+01    4.796215776945520E+04
                      850    1.151394225000000E+01    4.784297929318437E+04
                      860    1.164501750000000E+01    4.774065159151309E+04
                      870    1.177518175000000E+01    4.793686854315667E+04
                      880    1.190609400000000E+01    4.770428055299005E+04
                      890    1.203669575000000E+01    4.757763990337575E+04
                      900    1.216988500000000E+01    4.748893115595460E+04
                      910    1.230145000000000E+01    4.793982032817531E+04
                      920    1.243282950000000E+01    4.775266097861252E+04
                      930    1.256836450000000E+01    4.756535417291181E+04
                      940    1.269980750000000E+01    4.763312517600931E+04
                      950    1.283018375000000E+01    4.804726741526376E+04
                      960    1.296161625000000E+01    4.789821455907982E+04
                      970    1.309188525000000E+01    4.751401839165717E+04
                      980    1.322236050000000E+01    4.727629689981867E+04
                      990    1.335273575000000E+01    4.732090853871193E+04
                     1000    1.348284350000000E+01    4.793476977348232E+04
                     1010    1.361967450000000E+01    4.799227778390974E+04
                     1020    1.375084575000000E+01    4.781963871662327E+04
                     1030    1.388217850000000E+01    4.762096358329892E+04
                     1040    1.401293750000000E+01    4.770010071868118E+04
                     1050    1.414685350000000E+01    4.743615812374781E+04
                     1060    1.427728225000000E+01    4.791781917477554E+04
                     1070    1.440947325000000E+01    4.762052411254562E+04
                     1080    1.454386200000000E+01    4.787798234866726E+04
                     1090    1.467501825000000E+01    4.794672406290345E+04
                     1100    1.480563950000000E+01    4.755872287398393E+04
