#                   50000                    lines
#       Iterationsschritt                     Zeit       Bester Fitnesswert
                        1    3.166325000000000E-02    7.396958674702269E+04
                       10    1.591590000000000E-01    5.736418375885479E+04
                       20    2.736967500000000E-01    5.408187629718242E+04
                       30    3.847305000000000E-01    5.282232164475226E+04
                       40    4.894025000000000E-01    5.244778508861130E+04
                       50    5.904215000000000E-01    4.960586147940448E+04
                       60    6.932507500000000E-01    4.960586147940448E+04
                       70    7.973435000000000E-01    4.933431500211808E+04
                       80    8.960522500000000E-01    4.933431500211808E+04
                       90    9.877737500000000E-01    4.933431500211808E+04
                      100    1.073212250000000E+00    4.919993227426494E+04
                      110    1.159534000000000E+00    4.786857117041219E+04
                      120    1.243992000000000E+00    4.786857117041219E+04
                      130    1.325919250000000E+00    4.786857117041219E+04
                      140    1.410133750000000E+00    4.728506725908357E+04
                      150    1.497746750000000E+00    4.728506725908357E+04
                      160    1.589993000000000E+00    4.728506725908357E+04
                      170    1.684755000000000E+00    4.728506725908357E+04
                      180    1.780155000000000E+00    4.728506725908357E+04
                      190    1.876005250000000E+00    4.728506725908357E+04
                      200    1.968975250000000E+00    4.728506725908357E+04
                      210    2.056806750000000E+00    4.691875426096174E+04
                      220    2.139322500000000E+00    4.691875426096174E+04
                      230    2.219681000000000E+00    4.691875426096174E+04
                      240    2.300267750000000E+00    4.691875426096174E+04
                      250    2.380453750000000E+00    4.691875426096174E+04
                      260    2.461599750000000E+00    4.691875426096174E+04
                      270    2.542870250000000E+00    4.691875426096174E+04
                      280    2.626227500000000E+00    4.657821391108113E+04
                      290    2.708412500000000E+00    4.657821391108113E+04
                      300    2.789706000000000E+00    4.657821391108113E+04
                      310    2.870399000000000E+00    4.636004949094913E+04
                      320    2.949982250000000E+00    4.636004949094913E+04
                      330    3.031680500000000E+00    4.636004949094913E+04
                      340    3.114062750000000E+00    4.636004949094913E+04
                      350    3.197118500000000E+00    4.636004949094913E+04
                      360    3.281024250000000E+00    4.636004949094913E+04
                      370    3.365477000000000E+00    4.636004949094913E+04
                      380    3.455384000000000E+00    4.636004949094913E+04
                      390    3.547846750000000E+00    4.636004949094913E+04
                      400    3.638221500000000E+00    4.636004949094913E+04
                      410    3.727118750000000E+00    4.636004949094913E+04
                      420    3.814270000000000E+00    4.636004949094913E+04
                      430    3.899143250000000E+00    4.636004949094913E+04
                      440    3.981834750000000E+00    4.636004949094912E+04
                      450    4.066222750000001E+00    4.558573251076358E+04
                      460    4.150579250000000E+00    4.558573251076358E+04
                      470    4.235614250000000E+00    4.558573251076358E+04
                      480    4.319882250000000E+00    4.558573251076358E+04
                      490    4.401196750000000E+00    4.558573251076358E+04
                      500    4.481683000000000E+00    4.558573251076358E+04
                      510    4.561750750000000E+00    4.558573251076358E+04
                      520    4.640938250000000E+00    4.558573251076358E+04
                      530    4.720924500000000E+00    4.558573251076358E+04
                      540    4.801131000000000E+00    4.558573251076358E+04
                      550    4.881782750000000E+00    4.558573251076358E+04
                      560    4.963519500000000E+00    4.558573251076358E+04
                      570    5.044386500000000E+00    4.558573251076358E+04
                      580    5.125017250000000E+00    4.558573251076358E+04
                      590    5.207299500000000E+00    4.558573251076358E+04
                      600    5.288749500000000E+00    4.558573251076358E+04
                      610    5.369671750000000E+00    4.558573251076358E+04
                      620    5.451693500000000E+00    4.558573251076358E+04
                      630    5.532927000000000E+00    4.558573251076358E+04
                      640    5.614784750000000E+00    4.558573251076358E+04
                      650    5.697161000000000E+00    4.558573251076358E+04
                      660    5.778153500000000E+00    4.558573251076358E+04
                      670    5.858885250000000E+00    4.558573251076358E+04
                      680    5.940124250000000E+00    4.558573251076358E+04
                      690    6.020711000000000E+00    4.558573251076358E+04
                      700    6.101306000000000E+00    4.558573251076358E+04
                      710    6.181797250000000E+00    4.558573251076358E+04
                      720    6.261951000000000E+00    4.558573251076358E+04
                      730    6.341956750000000E+00    4.558573251076358E+04
                      740    6.422556000000000E+00    4.558573251076358E+04
                      750    6.502814000000000E+00    4.558573251076358E+04
                      760    6.582532500000000E+00    4.553142812686757E+04
                      770    6.665029000000000E+00    4.553142812686757E+04
                      780    6.746824250000000E+00    4.553142812686757E+04
                      790    6.824901750000000E+00    4.553142812686757E+04
                      800    6.905611250000000E+00    4.553142812686757E+04
                      810    6.986743750000000E+00    4.553142812686757E+04
                      820    7.066775250000000E+00    4.553142812686757E+04
                      830    7.147208500000001E+00    4.553142812686757E+04
                      840    7.229392250000000E+00    4.553142812686757E+04
                      850    7.313370500000000E+00    4.553142812686757E+04
                      860    7.400697750000000E+00    4.553142812686757E+04
                      870    7.489593000000000E+00    4.553142812686757E+04
                      880    7.576273000000000E+00    4.544466821093787E+04
                      890    7.658055500000001E+00    4.544466821093787E+04
                      900    7.745841750000000E+00    4.544466821093787E+04
                      910    7.833569500000000E+00    4.544466821093787E+04
                      920    7.916586250000000E+00    4.544466821093787E+04
                      930    8.001750749999999E+00    4.544466821093787E+04
                      940    8.084739749999999E+00    4.544466821093787E+04
                      950    8.167189499999999E+00    4.544466821093787E+04
                      960    8.248692999999999E+00    4.544466821093787E+04
                      970    8.329180999999998E+00    4.544466821093787E+04
                      980    8.411390500000000E+00    4.544466821093787E+04
                      990    8.491147750000000E+00    4.544466821093787E+04
                     1000    8.571331499999999E+00    4.544466821093787E+04
                     1010    8.654047250000000E+00    4.544466821093787E+04
                     1020    8.742271499999999E+00    4.544466821093787E+04
                     1030    8.829607500000000E+00    4.544466821093787E+04
                     1040    8.917681999999999E+00    4.544466821093787E+04
                     1050    9.000675999999999E+00    4.544466821093787E+04
                     1060    9.085652000000000E+00    4.544466821093787E+04
                     1070    9.170639249999999E+00    4.544466821093787E+04
                     1080    9.258193499999999E+00    4.544466821093787E+04
                     1090    9.345617749999999E+00    4.544466821093787E+04
                     1100    9.427195500000000E+00    4.544466821093787E+04
                     1110    9.506923749999999E+00    4.544466821093787E+04
                     1120    9.585326749999998E+00    4.544466821093787E+04
                     1130    9.663660750000000E+00    4.544466821093787E+04
                     1140    9.742759500000000E+00    4.544466821093787E+04
                     1150    9.821283500000000E+00    4.544466821093787E+04
                     1160    9.899789250000000E+00    4.544466821093787E+04
                     1170    9.979048749999999E+00    4.544466821093787E+04
                     1180    1.005834925000000E+01    4.544466821093787E+04
                     1190    1.013618250000000E+01    4.544466821093787E+04
                     1200    1.021546375000000E+01    4.544466821093787E+04
                     1210    1.029422725000000E+01    4.544466821093787E+04
                     1220    1.037364500000000E+01    4.544466821093787E+04
                     1230    1.045260450000000E+01    4.544466821093787E+04
                     1240    1.053301125000000E+01    4.544466821093787E+04
                     1250    1.061326500000000E+01    4.544466821093787E+04
                     1260    1.069316675000000E+01    4.544466821093787E+04
                     1270    1.077220325000000E+01    4.544466821093787E+04
                     1280    1.085014275000000E+01    4.544466821093787E+04
                     1290    1.092907275000000E+01    4.544466821093787E+04
                     1300    1.100793000000000E+01    4.544466821093787E+04
                     1310    1.108601700000000E+01    4.544466821093787E+04
                     1320    1.116597600000000E+01    4.544466821093787E+04
                     1330    1.124576675000000E+01    4.544466821093787E+04
                     1340    1.132642850000000E+01    4.544466821093787E+04
                     1350    1.140643675000000E+01    4.537964005695058E+04
                     1360    1.148541925000000E+01    4.533918285656576E+04
                     1370    1.156557500000000E+01    4.533918285656576E+04
                     1380    1.164474850000000E+01    4.533918285656576E+04
                     1390    1.172433725000000E+01    4.533918285656576E+04
                     1400    1.180353725000000E+01    4.533918285656576E+04
                     1410    1.188347525000000E+01    4.533918285656576E+04
                     1420    1.196267275000000E+01    4.533918285656576E+04
                     1430    1.204113850000000E+01    4.533918285656576E+04
                     1440    1.212014100000000E+01    4.533918285656576E+04
                     1450    1.219875125000000E+01    4.533918285656576E+04
                     1460    1.227836750000000E+01    4.533918285656576E+04
                     1470    1.235909175000000E+01    4.533918285656576E+04
                     1480    1.243932875000000E+01    4.533918285656576E+04
                     1490    1.251868925000000E+01    4.533918285656576E+04
                     1500    1.259850725000000E+01    4.533918285656576E+04
                     1510    1.267688025000000E+01    4.533918285656576E+04
