#                   50000                    lines
#       Iterationsschritt                     Zeit                <Fitness>
                     1260    1.069316675000000E+01    5.167346817962912E+04
                     1270    1.077220325000000E+01    5.082181770951486E+04
                     1280    1.085014275000000E+01    5.152702412699077E+04
                     1290    1.092907275000000E+01    5.122277897415054E+04
                     1300    1.100793000000000E+01    5.094198134406721E+04
                     1310    1.108601700000000E+01    5.216592643084623E+04
                     1320    1.116597600000000E+01    5.201626071201552E+04
                     1330    1.124576675000000E+01    5.323242440642766E+04
                     1340    1.132642850000000E+01    5.335383190131395E+04
                     1350    1.140643675000000E+01    5.235852295875262E+04
                     1360    1.148541925000000E+01    5.214996479120996E+04
                     1370    1.156557500000000E+01    5.205571486361729E+04
                     1380    1.164474850000000E+01    5.144630798567402E+04
                     1390    1.172433725000000E+01    5.188249317366201E+04
                     1400    1.180353725000000E+01    5.158763125323564E+04
                     1410    1.188347525000000E+01    5.183432845279782E+04
                     1420    1.196267275000000E+01    5.263755515291120E+04
                     1430    1.204113850000000E+01    5.186988047957383E+04
                     1440    1.212014100000000E+01    5.142119406735463E+04
                     1450    1.219875125000000E+01    5.210471278128109E+04
                     1460    1.227836750000000E+01    5.181940852000585E+04
                     1470    1.235909175000000E+01    5.177849221342666E+04
                     1480    1.243932875000000E+01    5.218569607315658E+04
                     1490    1.251868925000000E+01    5.137688532748380E+04
                     1500    1.259850725000000E+01    5.114711107465662E+04
                     1510    1.267688025000000E+01    5.110517061568187E+04
                     1520    1.275530125000000E+01    5.166855281442879E+04
                     1530    1.283440050000000E+01    5.125139975727443E+04
                     1540    1.291208950000000E+01    5.160459434501966E+04
                     1550    1.299089050000000E+01    5.212639168833359E+04
                     1560    1.306941750000000E+01    5.140809430609094E+04
                     1570    1.314807425000000E+01    5.216997691087658E+04
                     1580    1.322695150000000E+01    5.133626576081180E+04
                     1590    1.330648350000000E+01    5.253949177760871E+04
                     1600    1.338694800000000E+01    5.248541206010390E+04
                     1610    1.346787350000000E+01    5.200800205459702E+04
                     1620    1.354821700000000E+01    5.269620423681474E+04
                     1630    1.362804525000000E+01    5.254158082555405E+04
                     1640    1.370697700000000E+01    5.135167240282383E+04
                     1650    1.378656625000000E+01    5.204516805390896E+04
                     1660    1.386782375000000E+01    5.157838887901591E+04
                     1670    1.394897525000000E+01    5.095960044598448E+04
                     1680    1.402897650000000E+01    5.142514169704565E+04
                     1690    1.410802725000000E+01    5.100466109293836E+04
                     1700    1.418759300000000E+01    5.249141693141001E+04
                     1710    1.426691400000000E+01    5.159170973979965E+04
                     1720    1.434600175000000E+01    5.250264435148404E+04
                     1730    1.442600400000000E+01    5.191105337067637E+04
                     1740    1.450431550000000E+01    5.212090737960299E+04
                     1750    1.458368825000000E+01    5.136266529750362E+04
                     1760    1.466405425000000E+01    5.100576795034437E+04
                     1770    1.474392850000000E+01    5.166814361607277E+04
                     1780    1.482336000000000E+01    5.165226390431382E+04
                     1790    1.490292300000000E+01    5.111113699152256E+04
                     1800    1.498264400000000E+01    5.193904396233454E+04
                     1810    1.506167225000000E+01    5.122689352131266E+04
                     1820    1.513981275000000E+01    5.121009266404482E+04
                     1830    1.521794000000000E+01    5.132994985954223E+04
                     1840    1.529613250000000E+01    5.094580686025746E+04
                     1850    1.537470550000000E+01    5.140952743812108E+04
                     1860    1.545658050000000E+01    5.210418044775003E+04
                     1870    1.553606400000000E+01    5.190236338673544E+04
                     1880    1.561543200000000E+01    5.160740379794743E+04
                     1890    1.569467450000000E+01    5.128044428292192E+04
                     1900    1.577435550000000E+01    5.126130612317508E+04
                     1910    1.585295800000000E+01    5.142357388470227E+04
                     1920    1.593203225000000E+01    5.149349436000530E+04
                     1930    1.601078525000000E+01    5.169041728521562E+04
                     1940    1.608968125000000E+01    5.116017183994933E+04
                     1950    1.616840275000000E+01    5.095864025790412E+04
                     1960    1.624726000000000E+01    5.082265076090525E+04
                     1970    1.632572275000000E+01    5.187358503641430E+04
                     1980    1.640533750000000E+01    5.078607031804845E+04
                     1990    1.648430475000000E+01    5.129146346287466E+04
                     2000    1.656339225000000E+01    5.155905757088330E+04
                     2010    1.664156175000000E+01    5.068508247371473E+04
                     2020    1.672054550000000E+01    5.216405721782606E+04
                     2030    1.679987725000000E+01    5.071127404367064E+04
                     2040    1.687854675000000E+01    5.110921110424293E+04
                     2050    1.695719775000000E+01    5.105666268592968E+04
                     2060    1.703746300000000E+01    5.167468422340877E+04
                     2070    1.711677825000000E+01    5.037998278027645E+04
                     2080    1.719512775000000E+01    5.048415117580598E+04
                     2090    1.727304650000000E+01    5.081386118492323E+04
                     2100    1.735138950000000E+01    5.054626626838149E+04
                     2110    1.743106925000000E+01    5.157714998241499E+04
                     2120    1.750993900000000E+01    5.103598158038483E+04
                     2130    1.758887875000000E+01    5.053720970224356E+04
                     2140    1.766649800000000E+01    4.975159221147106E+04
                     2150    1.774416275000000E+01    5.122978702659503E+04
                     2160    1.782222125000000E+01    5.061448055308599E+04
                     2170    1.790062325000000E+01    5.145462671853221E+04
                     2180    1.797924575000000E+01    5.165497901575556E+04
                     2190    1.805821500000000E+01    5.153426844422826E+04
                     2200    1.813690300000000E+01    5.065718569952461E+04
                     2210    1.821579450000000E+01    5.067653284914984E+04
                     2220    1.829609475000000E+01    5.118948200895119E+04
                     2230    1.837607050000000E+01    5.102983713655776E+04
                     2240    1.845574550000000E+01    5.103315784736661E+04
                     2250    1.853446875000000E+01    5.074413819525106E+04
                     2260    1.861267450000000E+01    4.990391608151581E+04
                     2270    1.869165700000000E+01    5.010444990713192E+04
                     2280    1.877020175000000E+01    5.114337500864910E+04
                     2290    1.884824650000000E+01    5.148753490664659E+04
                     2300    1.892723300000000E+01    5.158239446858654E+04
                     2310    1.900636175000000E+01    5.060266543325872E+04
                     2320    1.908611875000000E+01    5.126837857158297E+04
                     2330    1.916617025000000E+01    5.160708247570992E+04
                     2340    1.924676400000000E+01    5.143782044475840E+04
                     2350    1.932789025000000E+01    5.146055792641958E+04
                     2360    1.940724950000000E+01    5.133388259731814E+04
                     2370    1.948684275000000E+01    5.107802886186149E+04
                     2380    1.956684325000000E+01    5.132394731686209E+04
                     2390    1.964542725000000E+01    5.154281298048570E+04
                     2400    1.972401625000000E+01    5.188202458928164E+04
                     2410    1.980304425000000E+01    5.127131807891026E+04
                     2420    1.988204400000000E+01    5.068759496284343E+04
                     2430    1.996045850000000E+01    5.097925987280106E+04
                     2440    2.003897050000000E+01    5.093163076232160E+04
                     2450    2.011687925000000E+01    5.097273595511956E+04
                     2460    2.019495400000000E+01    5.219205693091569E+04
                     2470    2.027464425000000E+01    5.108978325842366E+04
                     2480    2.035444200000000E+01    5.164427311112891E+04
                     2490    2.043374350000000E+01    5.225533250752608E+04
                     2500    2.051339425000000E+01    5.093701168904942E+04
                     2510    2.059288275000000E+01    5.069443060296192E+04
                     2520    2.067859925000000E+01    5.209834883181943E+04
                     2530    2.077192000000000E+01    5.172983704846166E+04
                     2540    2.086312075000000E+01    5.011314383944913E+04
                     2550    2.094658350000000E+01    4.948481137734628E+04
                     2560    2.102660975000000E+01    5.005265405943183E+04
                     2570    2.110940625000000E+01    5.012562343019492E+04
                     2580    2.119627050000000E+01    4.923087404936943E+04
                     2590    2.128183350000000E+01    4.986149359012314E+04
                     2600    2.136058325000000E+01    5.006129175172683E+04
                     2610    2.143913725000000E+01    5.037487933743895E+04
                     2620    2.151735200000000E+01    5.064284753760113E+04
                     2630    2.159554100000000E+01    4.966336634014422E+04
                     2640    2.167421200000000E+01    5.137998571279757E+04
                     2650    2.175330950000000E+01    5.036380082694371E+04
                     2660    2.183157200000000E+01    5.030830001035531E+04
                     2670    2.190978225000000E+01    4.960960021950120E+04
                     2680    2.198735150000000E+01    4.966690934637388E+04
                     2690    2.206539125000000E+01    5.032709346444115E+04
                     2700    2.214359525000000E+01    4.984053310742691E+04
                     2710    2.222132750000000E+01    4.888494622656985E+04
                     2720    2.229934925000000E+01    4.959603809534638E+04
                     2730    2.237793150000000E+01    5.007343676357731E+04
                     2740    2.245533425000000E+01    4.967719955519618E+04
                     2750    2.253314800000000E+01    5.012029550457413E+04
                     2760    2.261044125000000E+01    4.985206041529340E+04
                     2770    2.268946675000000E+01    5.042569049041999E+04
                     2780    2.276749425000000E+01    4.962061406474260E+04
                     2790    2.284625450000000E+01    5.034180934281963E+04
                     2800    2.292471775000000E+01    5.006396631211173E+04
                     2810    2.300282025000000E+01    5.055755745073971E+04
                     2820    2.308129650000000E+01    5.031378295997382E+04
                     2830    2.316159725000000E+01    5.137339117933385E+04
                     2840    2.324111750000000E+01    5.019946453121275E+04
                     2850    2.331940300000000E+01    5.062449657908824E+04
                     2860    2.339731500000000E+01    5.074803912353910E+04
                     2870    2.347519675000000E+01    5.014827645579942E+04
                     2880    2.355390300000000E+01    5.043869242100230E+04
                     2890    2.363309975000000E+01    5.034327995735112E+04
                     2900    2.371105575000000E+01    5.040905734273301E+04
                     2910    2.378990100000000E+01    5.008483186490579E+04
                     2920    2.386832925000000E+01    5.025621845366256E+04
                     2930    2.394607550000000E+01    4.991414057408994E+04
                     2940    2.402442175000000E+01    4.924046148997633E+04
                     2950    2.410156500000000E+01    5.000150687564111E+04
                     2960    2.417957575000000E+01    4.988280687855506E+04
                     2970    2.425820075000000E+01    5.005941867900758E+04
                     2980    2.433721300000000E+01    4.996329994613460E+04
                     2990    2.441515300000000E+01    5.084174771348885E+04
                     3000    2.449414750000000E+01    5.106120212784547E+04
                     3010    2.457318875000000E+01    5.023993054190905E+04
                     3020    2.465201875000000E+01    4.960449780771994E+04
                     3030    2.472922325000000E+01    5.041299474179719E+04
                     3040    2.480759500000000E+01    5.062956668267370E+04
                     3050    2.488573775000000E+01    5.019884625093921E+04
                     3060    2.496447525000000E+01    4.960553622536999E+04
                     3070    2.504279825000000E+01    4.957864241461050E+04
                     3080    2.512088200000000E+01    4.912197512476957E+04
                     3090    2.519839375000000E+01    5.047706930965773E+04
                     3100    2.527659725000000E+01    4.980356506115232E+04
                     3110    2.535476300000000E+01    5.001653722242670E+04
                     3120    2.543304325000000E+01    4.933859987477260E+04
                     3130    2.551232400000000E+01    5.019024392174771E+04
                     3140    2.559137650000000E+01    5.122185545760702E+04
                     3150    2.566942750000000E+01    4.905968695146999E+04
                     3160    2.574712225000000E+01    4.995017756226582E+04
                     3170    2.582529200000000E+01    5.077824400065753E+04
                     3180    2.590390800000000E+01    5.065955221535655E+04
                     3190    2.598247900000000E+01    4.986502099988279E+04
                     3200    2.606025550000000E+01    4.945590096653115E+04
                     3210    2.613822525000000E+01    5.040112457852384E+04
                     3220    2.621716675000000E+01    5.018124731681297E+04
                     3230    2.629517575000000E+01    4.990251784287990E+04
                     3240    2.637227025000000E+01    4.912553855816853E+04
                     3250    2.644974050000000E+01    4.971089006397905E+04
                     3260    2.652776750000000E+01    4.951660876952696E+04
                     3270    2.660531850000000E+01    4.998434609352928E+04
                     3280    2.668353750000000E+01    5.021635337622701E+04
                     3290    2.676263325000000E+01    4.971823735771396E+04
                     3300    2.684009225000000E+01    4.935766158944582E+04
                     3310    2.691723525000000E+01    4.838348931865935E+04
                     3320    2.699549625000000E+01    4.999081143228023E+04
                     3330    2.707348200000000E+01    5.019309165856541E+04
                     3340    2.715054925000000E+01    4.976342298807325E+04
                     3350    2.722881450000000E+01    5.019416125706401E+04
                     3360    2.730675200000000E+01    5.058181606422531E+04
                     3370    2.738384250000000E+01    4.946576222498012E+04
                     3380    2.746071875000000E+01    4.875067163985033E+04
                     3390    2.753772775000000E+01    4.918976872914349E+04
                     3400    2.761568425000000E+01    4.967958693872247E+04
                     3410    2.769400100000000E+01    5.041906459463499E+04
                     3420    2.777265200000000E+01    4.992551525722134E+04
                     3430    2.785114325000000E+01    4.929631238796053E+04
                     3440    2.792925450000000E+01    4.951755936606327E+04
                     3450    2.800650425000000E+01    4.885751124768448E+04
                     3460    2.808451225000000E+01    4.987517170625977E+04
                     3470    2.816198150000000E+01    4.919119559793374E+04
                     3480    2.823956275000000E+01    4.920422047634979E+04
                     3490    2.831717100000000E+01    4.989406631692630E+04
                     3500    2.839466975000000E+01    5.028217068283376E+04
                     3510    2.847294925000000E+01    4.989903339449529E+04
                     3520    2.855043100000000E+01    4.925531042315790E+04
                     3530    2.862932400000000E+01    4.981879634015812E+04
                     3540    2.870766375000000E+01    4.948213197307051E+04
                     3550    2.878522775000000E+01    4.953758933855188E+04
                     3560    2.886267325000000E+01    4.958736968700256E+04
                     3570    2.894088150000000E+01    4.942246902000779E+04
                     3580    2.901826350000000E+01    4.911313919650083E+04
                     3590    2.909614950000000E+01    4.948884795401180E+04
                     3600    2.917409975000000E+01    4.956952789400693E+04
                     3610    2.925160800000000E+01    5.004363778919281E+04
                     3620    2.932996350000000E+01    4.911023914710111E+04
                     3630    2.940786200000000E+01    4.984964552271514E+04
                     3640    2.948571200000000E+01    4.951692724520016E+04
                     3650    2.956321075000000E+01    4.963995290231395E+04
                     3660    2.964099150000000E+01    5.069491798487774E+04
                     3670    2.972017275000000E+01    5.027357047804142E+04
                     3680    2.979891200000000E+01    5.009679730309854E+04
                     3690    2.987842325000000E+01    5.028733525218820E+04
                     3700    2.995671625000000E+01    4.886916808281127E+04
                     3710    3.003405075000000E+01    4.995372643794266E+04
                     3720    3.011206350000000E+01    5.060205008917202E+04
                     3730    3.019054325000000E+01    4.997753616135708E+04
                     3740    3.026988675000000E+01    5.055280460679191E+04
                     3750    3.034892950000000E+01    5.082546745318340E+04
                     3760    3.042912175000000E+01    5.135607839466688E+04
                     3770    3.050760650000000E+01    5.081377311679460E+04
                     3780    3.058746975000000E+01    5.101839897578575E+04
                     3790    3.066598475000000E+01    4.970788227968792E+04
                     3800    3.074463525000000E+01    5.053084226997494E+04
